custid,dropperc,mins,consecmonths,age,income,churn_Y,prob
374110,0.0181219110378913,607,24,43,39.5,0,0.0018593604561174097
43278,0.0181818181818182,605,31,42,19.2,0,0.0012602103425276184
329923,0.0231362467866324,389,29,45,77.5,0,0.020041222376846943
557147,0.025974025974026,462,20,46,79.0,0,0.0002372475567269638
899577,0.0194931773879142,513,20,43,66.6,0,0.00023324870338979628
415186,0.0190114068441065,526,21,33,53.4,0,0.00011631847679610448
138411,0.0229681978798587,566,27,51,59.0,0,0.02684973887611606
110039,0.01,700,40,50,67.8,0,0.0011720932818111145
762742,0.0195035460992908,564,27,39,121.1,1,0.04140633321229133
181896,0.0164609053497942,486,36,52,83.1,0,0.0035844017806162427
651837,0.0384615384615385,234,24,37,62.5,0,0.2281754386328868
457030,0.0173913043478261,460,23,34,72.2,0,0.00013570859183125797
129596,0.0180722891566265,498,33,61,81.2,0,0.0009315096985321209
678083,0.019672131147541003,610,13,43,103.7,0,0.0010425681225712012
607792,0.0119363395225464,754,15,39,93.3,0,0.0003537684059351569
312452,0.013986013986014,429,28,49,38.3,0,0.0016844581406332154
106815,0.0252707581227437,277,23,41,68.7,0,6.716184890479115e-05
614855,0.0201834862385321,545,46,59,98.3,0,0.0068627632212520774
649686,0.0218253968253968,504,27,41,81.2,0,0.039128133911057024
735503,0.021505376344086002,372,30,34,81.8,0,0.015677812760579578
708257,0.0225733634311512,443,36,54,89.2,0,0.053528774854857186
122337,0.0226876090750436,573,30,41,42.6,0,0.01883909233820496
713835,0.0397727272727273,352,26,36,86.0,1,0.7664736288521582
134917,0.023109243697479,476,12,38,86.7,0,0.00041552245396989215
569336,0.0120805369127517,745,27,22,14.1,0,0.00029511568688163223
483203,0.0257611241217799,427,14,44,86.1,0,0.0004334493666429831
604455,0.0122137404580153,655,29,29,74.7,0,0.0007726011502626885
495714,0.0277777777777778,504,25,18,74.9,0,0.6751104561775149
642774,0.0182648401826484,438,28,50,69.8,0,0.0019875872159313794
77315,0.0154083204930663,649,27,43,100.3,0,0.0037261994362072616
792960,0.020253164556961998,395,14,68,111.9,0,0.0006111797106519284
923292,0.0267062314540059,337,35,47,42.2,0,0.003195382812971123
546171,0.0330788804071247,393,17,61,68.7,0,6.548145072356889e-05
819387,0.0247678018575851,323,24,57,54.4,0,0.0006858265914759775
219341,0.013550135501355,369,34,29,58.9,0,0.0004830375208813436
612456,0.0189873417721519,474,26,40,51.8,0,0.0008993752842617507
319511,0.0213592233009709,515,35,30,56.3,0,0.026882932708964448
535214,0.0126811594202899,552,25,53,55.2,0,0.00014231747381642234
522524,0.0210727969348659,522,34,26,65.8,0,0.06821177520709762
328950,0.0250696378830084,359,20,34,52.0,0,0.0001856369198560078
523163,0.0179282868525896,502,27,34,80.9,0,0.004358509084957294
295718,0.0217785843920145,551,32,46,44.7,0,0.004931942847593937
297292,0.0289256198347107,484,24,33,79.9,0,0.4307176575358018
651363,0.0272727272727273,440,24,37,90.1,0,0.2596290587573333
631141,0.0151975683890578,658,5,57,57.7,0,0.0001986939120487031
924220,0.0114122681883024,701,35,29,54.0,0,0.0004989997760010737
237981,0.0205992509363296,534,23,40,40.8,0,0.0002563895272909289
279964,0.0134453781512605,595,35,37,38.2,0,0.0007270555407523866
750370,0.0192307692307692,468,35,63,52.8,0,0.0005790890234779371
775983,0.0120772946859903,414,27,25,76.3,0,0.0002839517344895918
593508,0.0192307692307692,416,29,43,45.6,0,0.0013895088413459602
543294,0.0218446601941748,412,26,35,87.3,0,0.0233356492651739
428481,0.0264900662251656,453,13,42,67.0,0,0.00028280486219260615
329632,0.025390625,512,30,50,64.0,0,0.22709480206833108
961480,0.0147991543340381,473,29,43,102.5,0,0.0018001607837298894
401337,0.007739938080495358,646,25,56,62.5,0,0.0002563295341635005
907955,0.0278810408921933,538,27,37,79.8,1,0.6415778901248075
459520,0.0161001788908766,559,30,54,49.0,0,0.0006380118645949217
536802,0.00603318250377074,663,22,26,63.0,0,5.633365470409154e-05
61715,0.0127591706539075,627,23,32,56.7,0,0.00020696779414606899
369384,0.0254777070063694,314,18,36,110.3,0,0.00015956438834492778
921936,0.0169753086419753,648,14,30,109.4,0,0.00022107901991352786
346533,0.0169851380042463,471,26,36,59.0,0,0.0014516360044038036
145673,0.014344262295082,488,26,50,25.0,0,0.0006421827089475997
252477,0.0168539325842697,712,30,44,104.8,0,0.0037261994362072616
138543,0.00935828877005348,748,31,29,59.7,0,0.0008494624786672693
948968,0.0168269230769231,416,23,44,66.9,0,0.00021052875902583158
741815,0.0338028169014084,355,28,36,103.9,0,0.5515672143834962
641604,0.0124804992199688,641,27,34,77.0,0,0.00076614671123003
980052,0.0207253886010363,386,32,41,93.1,0,0.014990320652614426
494639,0.017353579175705,461,28,61,83.0,0,0.001207312454737773
779709,0.0125874125874126,715,28,46,80.2,0,0.0010980435366172005
69638,0.019047619047619,525,28,35,76.1,0,0.0027866249335656993
661315,0.0135593220338983,590,38,31,76.5,0,0.001405729615954738
437134,0.0110864745011086,451,44,34,105.1,0,0.0017504464374583854
850890,0.0247747747747748,444,14,47,62.2,0,0.0002690284251623754
268038,0.0303030303030303,462,28,38,84.0,1,0.6000893527239559
69580,0.0227272727272727,352,16,47,98.2,0,0.00014365422039289388
256687,0.0267062314540059,337,27,37,71.8,0,0.010449163564332604
651257,0.0251572327044025,477,29,29,63.3,0,0.1363907372465282
876090,0.0201834862385321,545,22,24,59.6,0,0.0005338539405975299
461520,0.0168350168350168,594,23,39,58.0,0,0.0002783366517654905
488734,0.0136986301369863,511,44,40,56.5,0,0.0005029329821781259
487462,0.0125,800,27,27,74.3,0,0.00024496460560930405
24679,0.0126582278481013,474,18,57,96.1,0,0.0001441065118710592
652125,0.0323624595469256,309,34,39,51.7,0,0.06868148290433453
616584,0.0205949656750572,437,21,26,91.1,0,0.0006439490143264274
993080,0.0148148148148148,540,29,36,113.0,0,0.003965926688482118
777111,0.020997375328083996,381,26,51,71.9,0,0.0066999608518382
220040,0.0173267326732673,404,24,46,27.2,0,0.0004326407913892378
127038,0.0130353817504655,537,30,38,89.2,0,0.001352141606773552
678526,0.0152380952380952,525,22,42,38.0,0,0.00013695864795910454
796254,0.0146862483311081,749,16,43,48.0,0,0.0002043130935739438
953334,0.0246153846153846,325,25,41,82.4,0,0.008203339554650487
211749,0.0201612903225806,496,34,38,64.8,0,0.015593206141594733
336954,0.0207100591715976,338,21,37,93.8,0,0.00014726010798970707
366721,0.0217391304347826,552,21,40,77.6,0,0.0005925935441826417
98464,0.0285087719298246,456,36,39,67.9,0,0.4614872716763238
651132,0.0149253731343284,536,25,45,104.2,0,0.002940580424554777
793632,0.0182291666666667,384,43,59,75.5,0,0.00085965614639245
268743,0.0246575342465753,365,25,30,56.9,0,0.010135016673599048
697087,0.0273972602739726,438,14,51,65.5,0,0.00021335485422183258
603985,0.0228690228690229,481,23,57,59.0,0,0.000340131140259328
904529,0.0106157112526539,471,28,26,92.2,0,0.00046977325717555325
812951,0.0206766917293233,532,23,45,81.1,0,0.000533621738221716
986967,0.0170132325141777,529,12,39,55.0,0,0.00010654005531479358
311156,0.0134680134680135,594,21,43,78.7,0,0.0002474072267715862
321615,0.0140845070422535,639,24,38,62.1,0,0.006904558492946262
558248,0.0170357751277683,587,15,32,99.0,0,0.00022107901991352786
312972,0.0217864923747277,459,25,45,85.8,0,0.0174557328387858
240918,0.0120300751879699,665,18,73,101.2,0,2.7635039148866954e-05
986410,0.032258064516129,341,21,36,93.8,0,8.78890788600767e-05
5759,0.019438444924406002,463,26,40,73.8,0,0.005857992598396174
784996,0.0131332082551595,533,26,50,71.0,0,0.00045205821934164866
119538,0.0190677966101695,472,21,39,80.7,0,0.00018676952840017175
365367,0.0138169257340242,579,22,34,73.4,0,0.0005314854078480543
67973,0.0195530726256983,358,39,43,87.9,0,0.009549878152131158
596911,0.0156521739130435,575,23,48,56.8,0,0.00016289077243683217
844880,0.0111464968152866,628,16,30,40.4,0,0.00016421023535342355
144753,0.018000000000000002,500,12,32,64.1,0,0.00016482912805997012
584950,0.0211864406779661,472,21,58,83.6,0,0.00040466301557882473
789901,0.0188235294117647,425,38,53,61.2,0,0.002857170345938338
734154,0.0305084745762712,295,42,42,59.5,0,0.19519039836267954
951068,0.0126262626262626,396,26,55,61.0,0,0.0004027647775640584
441665,0.0251046025104603,478,21,32,69.9,0,0.0003713806352831757
981757,0.015817223198594,569,31,41,80.6,0,0.004394235053119597
866491,0.0129032258064516,620,18,42,62.7,0,0.0002077788994685607
820051,0.0304568527918782,394,35,61,74.8,0,0.10608489452403418
628472,0.0448979591836735,245,26,37,97.3,1,0.9432371452945124
991644,0.0179372197309417,446,9,50,68.7,0,0.00012664724362764513
469814,0.0160919540229885,435,14,41,63.9,0,0.00015685228991458943
23948,0.0160142348754448,562,21,39,86.0,0,0.00025506964399858305
971487,0.0151515151515152,660,24,32,63.6,0,0.004060404325615735
983361,0.0272727272727273,330,19,33,92.9,0,6.612170157917972e-05
239665,0.0119760479041916,501,29,45,101.1,0,0.0005268316615480306
877489,0.0195729537366548,562,35,38,57.3,0,0.006112243834663055
281151,0.0223463687150838,537,38,49,47.6,0,0.009542101855312506
532236,0.0175746924428823,569,30,25,23.6,0,0.00036383063845022324
181613,0.0143884892086331,556,30,35,51.2,0,0.001018781317848446
742219,0.018018018018018004,555,29,42,68.2,0,0.002962123773269566
65614,0.013953488372093002,645,34,41,63.7,0,0.007506783231945458
56081,0.0173410404624277,692,22,43,52.2,0,0.0002043130935739438
613338,0.0136186770428016,514,30,30,47.3,0,0.0002344143350069593
145127,0.0273348519362187,439,28,26,97.0,1,0.46906785487021496
890474,0.0217391304347826,460,27,51,49.1,0,0.0027296152959226877
862051,0.0170068027210884,588,31,57,50.9,0,0.0007436900304070446
772738,0.0091324200913242,657,32,48,66.3,0,0.000590934860183638
38816,0.0141987829614604,493,29,35,76.5,0,0.00391877918252323
102288,0.0195694716242661,511,27,51,87.6,0,0.00932007810444366
323469,0.014827018121911001,607,29,47,66.5,0,0.003198791659865083
405507,0.0163636363636364,550,23,40,83.5,0,0.0002249481831821516
860933,0.0302114803625378,331,36,41,72.2,1,0.27701267893682047
704077,0.0234234234234234,555,11,20,65.1,0,0.001342630314321505
414280,0.0157790927021696,507,23,49,59.6,0,0.00015509333923393494
410214,0.0218978102189781,548,33,47,50.8,0,0.004423833791044188
784146,0.0138888888888889,576,28,57,67.8,0,0.0013842657509247952
665937,0.0191637630662021,574,30,37,92.2,0,0.007579134818380863
772059,0.0203703703703704,540,31,33,45.5,0,0.0065932610390546376
642173,0.0230125523012552,478,28,58,86.5,0,0.01799413315539915
909539,0.0348837209302326,344,24,43,70.9,1,0.32146696311712897
713403,0.0184873949579832,595,21,34,96.0,0,0.00046297939085756704
674856,0.0245398773006135,489,29,24,67.4,0,0.07412202608446493
215336,0.0262096774193548,496,26,40,81.6,1,0.36676069327033617
379810,0.0353982300884956,226,29,52,58.0,0,0.06355975821308586
441938,0.0144404332129964,554,22,37,64.6,0,0.0001832262159414426
818921,0.0114285714285714,350,13,33,60.9,0,0.00012870182699561655
343202,0.0139442231075697,502,17,28,69.9,0,0.0008637570902860209
353918,0.0162337662337662,616,6,49,109.1,0,0.00013921057221909694
260252,0.0177865612648221,506,21,65,72.5,0,0.0001403451131213554
558563,0.0185614849187935,431,13,44,83.9,0,0.00018676952840017175
722856,0.016260162601626,492,25,37,74.1,0,0.0022747538640119046
651736,0.0168970814132104,651,23,49,94.4,0,0.00034743055103797873
435996,0.0173310225303293,577,17,48,76.7,0,0.00015994039138257394
356323,0.0197628458498024,506,23,51,24.1,0,7.144611510775714e-05
905014,0.0238663484486874,419,25,36,38.2,0,0.008337993606580819
778716,0.00984528832630099,711,24,55,92.5,0,0.000496134902391953
641667,0.0114754098360656,610,30,50,89.8,0,0.001172266536094437
278674,0.0201511335012594,397,11,40,77.8,0,0.00039145930189217855
175267,0.0189035916824197,529,12,54,61.0,0,0.00013221920286476634
101247,0.0295698924731183,372,33,42,64.8,0,0.1050102216235584
660841,0.0159574468085106,564,20,36,53.7,0,0.0001307933236971261
886927,0.028125,320,39,53,57.9,0,0.04165436965998534
508502,0.017175572519083998,524,29,54,136.2,0,0.002456011755521641
714959,0.0224948875255624,489,19,36,60.9,0,0.0003380536469643144
680393,0.0199556541019956,451,25,22,61.8,0,0.009254868801869534
292311,0.0121951219512195,492,29,55,92.4,0,0.0005178784904928615
60511,0.0140105078809107,571,36,35,69.8,0,0.0063702734594587055
926482,0.0281954887218045,532,30,30,73.9,1,0.6303658251912126
917730,0.0237467018469657,379,10,33,59.5,0,0.0002933446759981856
397671,0.0833333333333333,132,34,56,14.0,1,0.9535218809757601
864703,0.00852272727272727,704,21,37,68.6,0,0.00020152053771244657
212252,0.0233545647558386,471,11,31,71.5,0,0.00029512642827035727
973375,0.0191204588910134,523,30,29,46.4,0,0.0008557072750957093
452468,0.0203327171903882,541,23,42,84.6,0,0.0006480014617126121
125685,0.0210970464135021,474,28,33,87.3,0,0.024650153636972743
256308,0.0163636363636364,550,22,36,67.5,0,0.0001832262159414426
179938,0.0167865707434053,417,27,57,97.8,0,0.002075781342125277
628041,0.0223880597014925,536,25,47,84.4,0,0.023572165179540448
837493,0.0164533820840951,547,10,39,49.0,0,9.904259077898054e-05
776399,0.0263929618768328,341,25,43,69.8,0,0.0072214501558713826
928831,0.0227272727272727,484,27,38,58.5,0,0.022602468042534775
957609,0.017636684303351004,567,34,51,57.8,0,0.0019182876814015368
573423,0.0186757215619694,589,18,31,78.5,0,0.00032652338439519927
567615,0.0158273381294964,695,27,38,91.9,0,0.008220720121216153
822909,0.0106544901065449,657,37,48,97.7,0,0.0016843776347051913
249152,0.0217864923747277,459,33,37,72.4,0,0.010740564942723612
818179,0.0147783251231527,609,29,46,63.7,0,0.004279849385423397
957188,0.0163339382940109,551,26,54,58.1,0,0.0014583332148596668
384906,0.022680412371134,485,27,44,39.2,0,0.008776149898845417
691404,0.0229445506692161,523,10,31,85.2,0,0.0012149686050310848
185427,0.0307692307692308,390,23,30,95.5,0,0.00017639707618236238
607785,0.0223367697594502,582,28,50,86.5,0,0.044993692876562456
702863,0.0199004975124378,402,25,57,98.3,0,0.005282024248226537
803910,0.0132669983416252,603,19,49,59.4,0,0.00017057919777396126
43152,0.017274472168906003,521,29,39,73.9,0,0.002962123773269566
223429,0.0120724346076459,497,30,31,34.6,0,0.00014580400120194827
245543,0.0230125523012552,478,31,42,91.7,0,0.04700972837956027
639095,0.0189959294436906,737,10,38,74.9,0,0.0002732958132359645
78965,0.0134907251264755,593,29,28,47.0,0,0.00044973046073706267
238308,0.0176056338028169,568,17,38,81.3,0,0.00025506964399858305
51215,0.0218818380743982,457,25,36,93.9,0,0.024648656567377587
549376,0.0234986945169713,383,48,34,81.5,0,0.09945531264008335
170209,0.021978021978022,364,22,56,87.0,0,0.0002794180872512076
283384,0.030812324929972,357,34,20,62.3,0,0.3956785250425353
320134,0.0212765957446809,470,29,33,75.6,0,0.012119666429236097
117468,0.0126582278481013,632,25,39,63.0,0,0.0008145017947547104
407878,0.023728813559322003,590,30,51,44.1,1,0.04459693426132542
387044,0.0259481037924152,501,32,34,60.3,1,0.39308301086623243
784897,0.0169491525423729,590,15,28,81.9,0,0.00032652338439519927
618088,0.0197628458498024,506,30,45,64.2,0,0.007047287862805545
388709,0.0294117647058824,476,39,38,77.4,0,0.5447547900166435
651492,0.0167364016736402,478,18,49,73.5,0,0.00013026122383560327
212657,0.0141093474426808,567,36,39,91.3,0,0.010161208132131427
715531,0.0194174757281553,515,19,49,53.3,0,0.0001096339243939099
971780,0.0146103896103896,616,35,48,42.6,0,0.0014970663692469466
438493,0.0199600798403194,501,30,40,57.8,0,0.004960584374731203
828118,0.036231884057971,276,21,49,47.2,0,1.7907645082502572e-05
286083,0.0217785843920145,551,35,41,68.4,0,0.030258888227948706
609597,0.0250521920668058,479,31,33,65.5,0,0.056749632147504454
724232,0.0160349854227405,686,34,42,61.1,0,0.004654216419305048
438191,0.0304054054054054,296,27,39,90.7,0,0.10527212228155743
886987,0.0242825607064018,453,25,63,91.5,0,0.015196071483739155
43115,0.0170542635658915,645,22,38,82.5,0,0.00032541569116606813
54098,0.020746887966805,482,21,38,71.7,0,0.0002658440425752188
623048,0.0244399185336049,491,20,44,67.1,0,0.00042191712539875475
352124,0.0124777183600713,561,25,38,79.3,0,0.0009254278828663895
861154,0.0182555780933063,493,42,47,24.9,0,0.0005414086354243338
731721,0.0179948586118252,389,22,32,23.1,0,4.7299090265853144e-05
444510,0.015220700152206999,657,27,47,90.5,0,0.0061503767352462805
247048,0.0186335403726708,483,27,37,71.2,0,0.0022747538640119046
386042,0.0197841726618705,556,31,34,61.8,0,0.008303661026024922
836505,0.0110759493670886,632,18,53,70.2,0,9.91056307773662e-05
853458,0.0167714884696017,477,29,62,48.4,0,0.00028373179660055306
252875,0.0159817351598174,438,29,61,74.0,0,0.0009329653260906355
104405,0.0286259541984733,524,26,38,53.1,0,0.244217677606983
979530,0.0123711340206186,485,14,55,54.6,0,6.494666606001104e-05
45623,0.0185950413223141,484,35,45,95.9,0,0.004458213205913695
396641,0.0256959314775161,467,32,41,101.7,0,0.1780727361591599
224847,0.0273348519362187,439,31,43,89.8,0,0.2233516169809561
965506,0.0224215246636771,446,31,43,93.1,0,0.02132858053979987
653889,0.0372881355932203,295,30,39,92.2,0,0.4932852092462735
223232,0.0210325047801147,523,28,57,56.8,0,0.005274625602817598
115473,0.0238500851788756,587,34,30,70.1,1,0.23197389241951646
742734,0.008,750,32,40,33.6,0,0.0003212046954777656
589287,0.0253807106598985,394,23,41,29.6,0,8.210270362908017e-05
454031,0.0126050420168067,476,13,43,75.0,0,0.00022092726460047274
579850,0.0150068212824011,733,34,46,73.3,0,0.004654216419305048
215439,0.0149253731343284,603,34,53,28.9,0,0.0008722596784576061
530430,0.0247933884297521,363,27,39,40.9,0,0.004862163578671778
794553,0.0233463035019455,514,30,57,52.2,0,0.006011832955979759
468259,0.0202839756592292,493,35,49,50.3,0,0.003234584098827959
102735,0.00618556701030928,485,38,40,52.8,0,0.0004696299814113052
912897,0.0328638497652582,426,23,31,54.0,0,9.418090414485009e-05
82649,0.03,400,31,26,86.7,1,0.6811505849233764
558347,0.019434628975265,566,25,45,48.7,0,0.0022895505919418853
611321,0.0149253731343284,670,32,36,97.3,0,0.009767795961729055
731602,0.00679347826086957,736,19,48,54.3,0,0.00012535508133309267
316184,0.0136157337367625,661,31,53,56.5,0,0.0002652428611245463
958057,0.0133779264214047,598,30,22,96.0,0,0.0005955948928100144
182438,0.0295983086680761,473,21,30,30.1,0,0.00010241562814008244
487979,0.0111731843575419,716,42,42,90.7,0,0.0030578842002605172
775147,0.0177705977382876,619,22,28,70.4,0,0.00026729876420930745
648140,0.0254041570438799,433,24,37,57.6,0,0.0758420730624467
782780,0.0189655172413793,580,25,45,50.4,0,0.0018593604561174097
170535,0.01669449081803,599,30,24,56.2,0,0.00042587368395911797
236955,0.0497925311203319,241,25,45,61.3,1,0.9603750836663215
133303,0.0164835164835165,546,15,68,40.4,0,7.357652332288991e-05
805185,0.0170132325141777,529,36,28,60.5,0,0.0038286590656206156
893009,0.0208333333333333,576,33,41,62.0,0,0.024208259356856967
598863,0.00991735537190083,605,21,25,82.2,0,7.868295673444041e-05
81068,0.0184563758389262,596,25,37,61.2,0,0.004199070585407068
561544,0.0143472022955524,697,31,25,63.2,0,0.0011287172137088035
486744,0.0303867403314917,362,36,41,50.0,0,0.08408869926172982
135491,0.0239234449760766,418,25,47,74.2,0,0.020280617818056238
988306,0.0178970917225951,447,33,35,76.4,0,0.002006694852056557
831193,0.025830258302582995,271,23,21,84.5,0,0.00018725563430234266
758308,0.0236051502145923,466,26,50,71.9,0,0.018759164133679725
499283,0.0163934426229508,549,29,38,79.5,0,0.003990303087149685
795739,0.0158013544018059,443,11,32,44.7,0,7.17454406096244e-05
632388,0.0230496453900709,564,36,38,67.8,0,0.1363048730938304
330889,0.018705035971223,695,42,39,65.7,0,0.008219513718332289
59055,0.0185567010309278,485,28,58,32.5,0,0.00029811832845147115
281014,0.0144927536231884,621,34,31,99.7,0,0.005398120872319044
69812,0.0275689223057644,399,23,34,91.5,0,0.0002823179560810515
96115,0.017741935483871003,620,21,41,22.4,0,0.00014245500454543723
136789,0.0318471337579618,314,36,41,97.4,0,0.1946630704078456
544297,0.008576329331046309,583,31,55,84.9,0,0.00032233511492344574
990640,0.0285714285714286,420,17,60,63.0,0,0.0001744273393589704
817521,0.0162162162162162,555,36,46,106.1,0,0.0069814388109929
659195,0.0118203309692671,423,13,42,58.9,0,0.0002953695545144342
615532,0.00950118764845606,421,32,31,27.1,0,0.0001812130090890261
827835,0.0123711340206186,485,27,58,39.4,0,0.0001291131381035957
23127,0.0166320166320166,481,28,29,77.4,0,0.002199494116199131
203343,0.01953125,512,28,44,52.5,0,0.0024242370959044555
537215,0.0184049079754601,652,26,35,61.7,0,0.004026593713184388
371572,0.0116279069767442,602,36,44,59.8,0,0.001642941108451504
202394,0.0165016501650165,606,28,51,60.7,0,0.0035161703913779633
112081,0.0126404494382022,712,29,54,78.3,0,0.0005239848829891233
24880,0.0153417015341702,717,27,37,117.8,0,0.004943291417588197
411331,0.0326086956521739,460,34,43,73.6,1,0.7879699400827248
430756,0.0191489361702128,470,14,32,91.6,0,0.00018729342834939566
456188,0.0132450331125828,604,31,25,68.0,0,0.00024496460560930405
615036,0.0137524557956778,509,24,26,70.0,0,0.0001932083540287166
757757,0.020979020979021,429,23,41,83.3,0,0.0005084950427235872
553158,0.0206422018348624,436,17,23,79.1,0,0.0005935132012986067
716682,0.0181451612903226,496,34,44,52.9,0,0.001167484407980841
103046,0.0121739130434783,575,32,24,62.0,0,0.00014527696213483072
6564,0.01953125,512,27,30,60.8,0,0.007347809720438943
718908,0.0233644859813084,428,33,63,46.4,0,0.0015939629326097533
59470,0.0263929618768328,341,24,50,79.6,0,0.008333449919325555
677556,0.0363636363636364,275,26,34,27.8,0,0.0937009257065829
186607,0.0115131578947368,608,31,45,69.9,0,0.0007913458028664747
323017,0.0187891440501044,479,28,46,65.0,0,0.0025305741493880057
884636,0.0143603133159269,766,28,48,61.7,0,0.003198791659865083
33657,0.0302267002518892,397,23,63,80.4,0,0.00013054074066018548
410381,0.0217983651226158,367,21,46,70.3,0,0.00024132606292174053
481210,0.0229007633587786,393,40,36,95.6,1,0.11318176369398988
894609,0.0213270142180095,422,24,46,55.1,0,0.0028143106419998487
498631,0.0234604105571848,341,29,37,66.0,0,0.0060713430383141165
968590,0.0157618213660245,571,28,40,74.8,0,0.0033575331100026726
261225,0.0213903743315508,561,30,35,41.4,0,0.00944281251418606
669373,0.0169133192389006,473,19,39,38.0,0,0.00011371205424482147
786355,0.0189125295508274,423,25,49,64.0,0,0.0019875872159313794
383787,0.0122377622377622,572,26,52,61.3,0,0.00042915621227037227
609886,0.0167785234899329,596,40,21,90.6,0,0.004592087431783407
392407,0.0238095238095238,462,16,44,97.5,0,0.0004658624584583489
725075,0.0118043844856661,593,32,33,79.3,0,0.0013559826189182196
323510,0.015817223198594,569,24,36,70.0,0,0.0031586814191910955
196321,0.025,360,21,45,97.5,0,0.0004444582189529907
494043,0.0157618213660245,571,36,51,39.4,0,0.0009104733922838935
730805,0.0113268608414239,618,24,34,48.4,0,0.0004459721335059556
35007,0.0220588235294118,408,24,53,49.3,0,0.002207052411338518
189836,0.0146443514644351,478,18,34,35.8,0,7.355494941343133e-05
168105,0.0224719101123595,445,14,40,56.2,0,0.00015236623335769382
564566,0.0225694444444444,576,26,37,52.8,0,0.014962033484290888
362621,0.0205831903945112,583,26,37,75.0,0,0.05017375036368198
292489,0.0183333333333333,600,29,58,88.7,0,0.00292655340309954
381200,0.026525198938992,377,17,23,60.5,0,0.0005183999613146415
726555,0.0247252747252747,364,41,32,82.4,0,0.07645407484968618
646941,0.0263157894736842,304,38,53,79.4,0,0.021345803186560538
964898,0.00972222222222222,720,34,36,51.7,0,0.00048075770802993216
790758,0.020109689213893996,547,38,24,64.6,0,0.04167985552582856
571829,0.0237467018469657,379,29,43,82.7,0,0.02511427750362548
966692,0.0265486725663717,339,35,48,45.4,0,0.003195382812971123
744719,0.0144,625,23,39,62.9,0,0.0002732958132359645
448818,0.0254901960784314,510,36,62,58.6,0,0.1003050137002286
271000,0.0224887556221889,667,28,42,99.7,1,0.19460698144559782
247908,0.0145719489981785,549,20,54,108.5,0,8.26867851701141e-05
60022,0.0134099616858238,522,25,28,36.6,0,0.0002726390064585668
212436,0.0228215767634855,482,21,53,40.0,0,0.00014426925028285345
426780,0.0198412698412698,504,20,41,61.2,0,0.00023324870338979628
150667,0.0207715133531157,337,29,47,112.6,0,0.010375567816694698
131774,0.0277078085642317,397,26,45,72.0,0,0.11870624101268243
924759,0.0182648401826484,657,37,38,50.2,0,0.0032490904169994814
708877,0.0235849056603774,424,29,42,74.3,0,0.027331936080999895
988497,0.0261096605744125,383,42,35,75.9,0,0.07376693802232971
586476,0.0271084337349398,332,26,45,79.3,0,0.008939473095060642
785180,0.0176678445229682,566,28,37,71.8,0,0.0032941047159757548
144227,0.0069204152249135,578,20,40,94.1,0,0.0007918993851496595
18815,0.0213178294573643,516,33,29,77.5,0,0.028972771492980835
514178,0.0166270783847981,421,21,23,78.1,0,7.917055730167578e-05
903174,0.0210526315789474,475,22,49,73.8,0,0.00020882270307077535
747624,0.0211267605633803,568,20,33,64.4,0,0.0007071980011678806
219451,0.0222672064777328,494,18,38,97.0,0,0.0009196813528510046
994314,0.0245283018867925,530,14,50,86.9,0,0.0007475292252935346
449255,0.0166666666666667,540,39,34,66.9,0,0.0034831728826617463
299415,0.0154639175257732,582,26,32,52.8,0,0.0017638037375960892
220854,0.0144,625,18,38,36.1,0,0.00014245500454543723
522688,0.0305882352941176,425,27,34,94.2,1,0.650960893127468
325162,0.0177935943060498,562,26,29,80.5,0,0.005580179666613424
423491,0.021484375,512,23,25,51.2,0,0.0005677948813797444
310786,0.0147783251231527,609,29,64,72.2,0,0.0011460968889084359
922493,0.0243362831858407,452,26,39,80.7,1,0.044188370662145635
629069,0.024390243902439,369,18,51,76.5,0,0.0002430075582584911
282245,0.0176600441501104,453,21,46,79.5,0,0.00018676952840017175
154573,0.021558872305141003,603,20,54,43.0,0,0.00040379063764738396
275790,0.0277136258660508,433,0,26,61.2,0,0.00021975235421015007
539142,0.0138613861386139,505,25,36,98.9,0,0.0038965624504140716
192307,0.0410557184750733,341,31,45,64.8,1,0.6988721319193157
356792,0.0187265917602996,534,36,44,67.5,0,0.0037023767433429313
443050,0.0235507246376812,552,33,52,77.2,0,0.031244895031812048
701987,0.0164835164835165,546,37,31,93.2,0,0.008804749968351715
990151,0.0276381909547739,398,26,34,100.7,0,0.2685404233406347
23613,0.0146788990825688,545,19,53,65.4,0,0.00010113304491979196
922748,0.0204545454545455,440,31,40,82.2,0,0.01652104887153783
268955,0.0207547169811321,530,26,33,73.2,0,0.026836035547260165
775181,0.015817223198594,569,36,36,81.7,0,0.006386765634688783
511560,0.0135746606334842,663,25,38,115.1,0,0.0007088170823030638
53973,0.024390243902439,369,34,45,49.4,0,0.004084500659854244
340217,0.0216383307573416,647,32,65,110.3,0,0.02058175542005789
555705,0.0193050193050193,518,37,49,70.3,0,0.006584315573038024
3273,0.0132231404958678,605,34,39,54.7,0,0.0005111097770444632
225921,0.0203761755485893,638,21,46,84.5,0,0.0008079305931059626
853104,0.0147679324894515,474,32,34,48.6,0,0.0006107293137097047
19320,0.0155339805825243,515,9,47,105.0,0,0.00010977656522576691
332431,0.0174520069808028,573,19,31,92.8,0,0.00036596516589923337
707635,0.0222984562607204,583,34,67,20.3,0,0.002097667319694321
