,httpResponse,requestId,timeStamp,timingMillis,data.consecmonths,data.dropperc,data.income,data.mins,output
1045,200,5OB7X3CRN0M8SAJF,2018-06-13 06:10:47.676,0,30,0.0112,69.4,535,0.0005
1044,200,5OB7X3CRN0M8SAJF,2018-06-13 06:49:45.490,0,21,0.0158,101.2,442,0.0001
1043,200,5OB7X3CRN0M8SAJF,2018-06-13 07:29:43.935,0,13,0.0207,113.6,676,0.0019
1042,200,5OB7X3CRN0M8SAJF,2018-06-13 08:11:30.452,0,26,0.0441,57.2,295,0.763
1041,200,5OB7X3CRN0M8SAJF,2018-06-13 08:51:23.056,0,24,0.029400000000000003,29.2,340,0.0106
1040,200,5OB7X3CRN0M8SAJF,2018-06-13 09:59:23.095,0,17,0.032,9.9,438,0.0001
1039,200,5OB7X3CRN0M8SAJF,2018-06-13 11:33:29.793,0,33,0.0158,35.4,568,0.0007
1038,200,5OB7X3CRN0M8SAJF,2018-06-13 14:16:40.707,0,37,0.019,91.7,525,0.0057
1037,200,5OB7X3CRN0M8SAJF,2018-06-13 17:37:38.302,0,38,0.0238,77.8,504,0.26480000000000004
1036,200,5OB7X3CRN0M8SAJF,2018-06-13 18:54:14.420,0,18,0.027100000000000003,72.1,479,0.0006000000000000001
1035,200,5OB7X3CRN0M8SAJF,2018-06-13 19:04:34.878,0,28,0.0151,98.7,661,0.005
1034,200,5OB7X3CRN0M8SAJF,2018-06-14 00:28:45.932,0,17,0.0187,117.6,587,0.00030000000000000003
1033,200,5OB7X3CRN0M8SAJF,2018-06-14 01:54:03.227,0,0,0.0199,91.4,452,0.0002
1032,200,5OB7X3CRN0M8SAJF,2018-06-14 05:59:16.046,0,25,0.015,57.3,535,0.0016
1031,200,5OB7X3CRN0M8SAJF,2018-06-14 09:05:06.168,0,19,0.0207,76.9,482,0.0002
1030,200,5OB7X3CRN0M8SAJF,2018-06-14 11:32:34.553,0,35,0.0233,58.8,516,0.044000000000000004
1029,200,5OB7X3CRN0M8SAJF,2018-06-14 13:05:24.827,0,16,0.0154,73.6,585,0.0001
1028,200,5OB7X3CRN0M8SAJF,2018-06-14 15:43:14.517,0,25,0.0142,43.6,563,0.0017
1027,200,5OB7X3CRN0M8SAJF,2018-06-14 17:25:11.398,0,17,0.0229,83.1,436,0.00030000000000000003
1026,200,5OB7X3CRN0M8SAJF,2018-06-14 18:31:18.588,0,20,0.018000000000000002,66.9,555,0.0001
1025,200,5OB7X3CRN0M8SAJF,2018-06-14 19:54:58.078,0,22,0.0213,88.5,422,0.0004
1024,200,5OB7X3CRN0M8SAJF,2018-06-14 20:54:18.264,0,43,0.0126,32.8,478,0.0001
1023,200,5OB7X3CRN0M8SAJF,2018-06-14 22:10:44.102,0,21,0.0135,107.0,667,0.0001
1022,200,5OB7X3CRN0M8SAJF,2018-06-15 04:01:44.350,0,27,0.0229,59.6,393,0.0217
1021,200,5OB7X3CRN0M8SAJF,2018-06-15 06:58:01.152,0,29,0.0187,61.8,588,0.0032
1020,200,5OB7X3CRN0M8SAJF,2018-06-15 08:41:43.924,0,38,0.031100000000000003,71.0,322,0.28500000000000003
1019,200,5OB7X3CRN0M8SAJF,2018-06-15 11:01:11.910,0,21,0.0167,81.2,658,0.0002
1018,200,5OB7X3CRN0M8SAJF,2018-06-15 13:19:04.037,0,27,0.018600000000000002,45.8,539,0.0008
1017,200,5OB7X3CRN0M8SAJF,2018-06-15 13:46:13.718,0,36,0.022500000000000003,62.8,489,0.0329
1016,200,5OB7X3CRN0M8SAJF,2018-06-15 14:36:50.849,0,37,0.0188,23.8,478,0.0002
1015,200,5OB7X3CRN0M8SAJF,2018-06-15 16:24:43.763,0,41,0.0119,67.4,588,0.002
1014,200,5OB7X3CRN0M8SAJF,2018-06-15 19:11:24.933,0,39,0.0161,86.5,621,0.0121
1013,200,5OB7X3CRN0M8SAJF,2018-06-15 19:43:55.031,0,14,0.048100000000000004,9.1,270,0.0
1012,200,5OB7X3CRN0M8SAJF,2018-06-15 20:39:37.008,0,16,0.0262,77.4,382,0.0002
1011,200,5OB7X3CRN0M8SAJF,2018-06-15 23:18:14.326,0,24,0.0181,108.1,386,0.0026000000000000003
1010,200,5OB7X3CRN0M8SAJF,2018-06-15 23:32:55.404,0,26,0.0213,100.6,609,0.1529
1009,200,5OB7X3CRN0M8SAJF,2018-06-16 03:32:06.980,0,36,0.0143,81.3,419,0.0035
1008,200,5OB7X3CRN0M8SAJF,2018-06-16 04:07:56.233,0,23,0.0344,76.6,262,0.0
1007,200,5OB7X3CRN0M8SAJF,2018-06-16 04:19:28.536,0,20,0.0145,50.1,483,0.0001
1006,200,5OB7X3CRN0M8SAJF,2018-06-16 06:14:07.667,0,27,0.0171,76.2,527,0.0025
1005,200,5OB7X3CRN0M8SAJF,2018-06-16 06:29:39.939,0,36,0.014,92.9,642,0.0234
1004,200,5OB7X3CRN0M8SAJF,2018-06-16 07:26:49.709,0,17,0.018000000000000002,70.8,555,0.0001
1003,200,5OB7X3CRN0M8SAJF,2018-06-16 08:47:44.724,0,25,0.0206,76.6,436,0.0112
1002,200,5OB7X3CRN0M8SAJF,2018-06-16 09:14:35.243,0,25,0.021500000000000002,30.8,372,0.0011
1001,200,5OB7X3CRN0M8SAJF,2018-06-16 09:24:30.712,0,13,0.027,52.5,371,0.0002
1000,200,5OB7X3CRN0M8SAJF,2018-06-16 10:30:02.536,0,8,0.027,64.9,333,0.0001
999,200,5OB7X3CRN0M8SAJF,2018-06-16 11:12:31.002,0,19,0.0426,60.2,235,0.0
998,200,5OB7X3CRN0M8SAJF,2018-06-16 11:46:24.876,0,27,0.0281,71.7,391,0.1017
997,200,5OB7X3CRN0M8SAJF,2018-06-16 18:22:07.863,0,31,0.0205,82.2,440,0.018000000000000002
996,200,5OB7X3CRN0M8SAJF,2018-06-16 23:05:22.685,0,36,0.009300000000000001,49.5,540,0.0001
995,200,5OB7X3CRN0M8SAJF,2018-06-16 23:29:58.476,0,15,0.0181,81.6,662,0.0002
994,200,5OB7X3CRN0M8SAJF,2018-06-17 01:00:10.917,0,22,0.024900000000000002,62.6,362,0.0001
993,200,5OB7X3CRN0M8SAJF,2018-06-17 02:47:42.928,0,27,0.0252,80.4,397,0.0546
992,200,5OB7X3CRN0M8SAJF,2018-06-17 04:23:54.624,0,19,0.025500000000000002,49.6,392,0.0002
991,200,5OB7X3CRN0M8SAJF,2018-06-17 05:58:22.522,0,16,0.0183,53.0,437,0.0001
990,200,5OB7X3CRN0M8SAJF,2018-06-17 09:42:00.677,0,26,0.0126,61.0,396,0.0011
989,200,5OB7X3CRN0M8SAJF,2018-06-17 12:45:14.926,0,18,0.0222,83.3,540,0.0007
988,200,5OB7X3CRN0M8SAJF,2018-06-17 16:26:22.342,0,18,0.0134,87.4,595,0.0001
987,200,5OB7X3CRN0M8SAJF,2018-06-17 18:41:58.619,0,30,0.0373,92.2,295,0.5403
986,200,5OB7X3CRN0M8SAJF,2018-06-17 18:47:53.455,0,25,0.0198,93.0,556,0.0237
985,200,5OB7X3CRN0M8SAJF,2018-06-17 21:08:51.143,0,16,0.0137,77.3,584,0.0001
984,200,5OB7X3CRN0M8SAJF,2018-06-18 04:40:37.558,0,23,0.0235,86.2,469,0.00030000000000000003
983,200,5OB7X3CRN0M8SAJF,2018-06-18 06:09:58.041,0,25,0.019,75.1,369,0.0022
982,200,5OB7X3CRN0M8SAJF,2018-06-18 10:43:46.497,0,7,0.0234,62.5,470,0.0002
981,200,5OB7X3CRN0M8SAJF,2018-06-18 11:14:06.270,0,47,0.020900000000000002,66.1,430,0.0239
980,200,5OB7X3CRN0M8SAJF,2018-06-18 12:03:50.800,0,32,0.0297,52.1,337,0.0267
979,200,5OB7X3CRN0M8SAJF,2018-06-18 12:36:53.614,0,33,0.0239,34.5,376,0.0023
978,200,5OB7X3CRN0M8SAJF,2018-06-18 13:12:40.104,0,23,0.024900000000000002,118.8,361,0.00030000000000000003
977,200,5OB7X3CRN0M8SAJF,2018-06-18 16:05:25.947,0,25,0.013900000000000001,77.7,647,0.0054
976,200,5OB7X3CRN0M8SAJF,2018-06-18 19:25:41.330,0,23,0.0161,44.3,498,0.0001
975,200,5OB7X3CRN0M8SAJF,2018-06-18 21:42:32.088,0,26,0.0148,75.3,472,0.0021000000000000003
974,200,5OB7X3CRN0M8SAJF,2018-06-18 23:23:16.269,0,14,0.019200000000000002,57.7,521,0.0001
973,200,5OB7X3CRN0M8SAJF,2018-06-18 23:45:53.533,0,11,0.0178,8.4,507,0.0001
972,200,5OB7X3CRN0M8SAJF,2018-06-19 06:33:33.901,0,39,0.0333,55.7,300,0.107
971,200,5OB7X3CRN0M8SAJF,2018-06-19 07:13:09.746,0,23,0.0189,34.3,424,0.0
970,200,5OB7X3CRN0M8SAJF,2018-06-19 07:39:48.179,0,30,0.0151,73.3,595,0.0032
969,200,5OB7X3CRN0M8SAJF,2018-06-19 09:47:44.025,0,24,0.0385,62.5,234,0.1512
968,200,5OB7X3CRN0M8SAJF,2018-06-19 11:46:49.200,0,25,0.0132,76.5,380,0.0013000000000000002
967,200,5OB7X3CRN0M8SAJF,2018-06-19 13:37:25.224,0,50,0.023,60.2,392,0.2496
966,200,5OB7X3CRN0M8SAJF,2018-06-19 16:51:01.071,0,19,0.020300000000000002,59.0,394,0.0001
965,200,5OB7X3CRN0M8SAJF,2018-06-19 17:05:57.387,0,24,0.0129,93.4,619,0.0014
964,200,5OB7X3CRN0M8SAJF,2018-06-19 17:31:58.512,0,37,0.0158,44.8,380,0.00030000000000000003
963,200,5OB7X3CRN0M8SAJF,2018-06-19 20:44:07.634,0,25,0.022,51.2,410,0.0024
962,200,5OB7X3CRN0M8SAJF,2018-06-20 01:09:45.265,0,24,0.0083,82.9,481,0.0012
961,200,5OB7X3CRN0M8SAJF,2018-06-20 03:28:44.124,0,25,0.0137,126.0,659,0.0005
960,200,5OB7X3CRN0M8SAJF,2018-06-20 04:10:53.718,0,30,0.0173,103.3,346,0.001
959,200,5OB7X3CRN0M8SAJF,2018-06-20 06:51:50.523,0,37,0.015700000000000002,106.4,573,0.0051
958,200,5OB7X3CRN0M8SAJF,2018-06-20 11:41:36.483,0,16,0.0173,76.2,579,0.00030000000000000003
957,200,5OB7X3CRN0M8SAJF,2018-06-20 13:06:00.660,0,29,0.016900000000000002,59.8,532,0.0028
956,200,5OB7X3CRN0M8SAJF,2018-06-20 17:19:34.623,0,27,0.018000000000000002,68.1,555,0.0026000000000000003
955,200,5OB7X3CRN0M8SAJF,2018-06-20 22:27:22.312,0,22,0.0284,70.0,352,0.0
954,200,5OB7X3CRN0M8SAJF,2018-06-21 02:54:00.321,0,12,0.0152,103.9,656,0.0001
953,200,5OB7X3CRN0M8SAJF,2018-06-21 03:09:45.971,0,26,0.0182,63.3,494,0.0026000000000000003
952,200,5OB7X3CRN0M8SAJF,2018-06-21 07:59:05.558,0,21,0.0196,55.9,562,0.0002
951,200,5OB7X3CRN0M8SAJF,2018-06-21 08:03:15.707,0,39,0.023100000000000002,65.0,346,0.0167
950,200,5OB7X3CRN0M8SAJF,2018-06-21 08:54:27.597,0,23,0.0159,23.7,629,0.0001
949,200,5OB7X3CRN0M8SAJF,2018-06-21 11:52:12.563,0,36,0.0178,98.1,505,0.0043
948,200,5OB7X3CRN0M8SAJF,2018-06-21 14:09:22.575,0,40,0.032100000000000004,55.7,374,0.14400000000000002
947,200,5OB7X3CRN0M8SAJF,2018-06-21 14:10:25.503,0,34,0.013900000000000001,106.6,577,0.0059
946,200,5OB7X3CRN0M8SAJF,2018-06-21 15:11:49.528,0,25,0.019100000000000002,93.1,576,0.006
945,200,5OB7X3CRN0M8SAJF,2018-06-21 17:45:08.377,0,25,0.016,83.2,562,0.0032
944,200,5OB7X3CRN0M8SAJF,2018-06-21 21:24:04.249,0,28,0.0189,30.6,581,0.0012
943,200,5OB7X3CRN0M8SAJF,2018-06-22 02:15:14.484,0,24,0.028900000000000002,55.8,346,0.0103
942,200,5OB7X3CRN0M8SAJF,2018-06-22 06:10:16.596,0,25,0.0233,80.2,429,0.0369
941,200,5OB7X3CRN0M8SAJF,2018-06-22 10:08:55.428,0,14,0.025500000000000002,83.2,470,0.0006000000000000001
940,200,5OB7X3CRN0M8SAJF,2018-06-22 12:11:48.799,0,40,0.018500000000000003,81.5,486,0.0023
939,200,5OB7X3CRN0M8SAJF,2018-06-22 12:50:42.205,0,25,0.024300000000000002,64.1,370,0.0131
938,200,5OB7X3CRN0M8SAJF,2018-06-22 13:08:58.864,0,34,0.020200000000000003,65.0,594,0.027600000000000003
937,200,5OB7X3CRN0M8SAJF,2018-06-22 17:11:45.736,0,33,0.0236,61.1,551,0.0685
936,200,5OB7X3CRN0M8SAJF,2018-06-22 19:11:09.377,0,43,0.0223,81.3,494,0.0719
935,200,5OB7X3CRN0M8SAJF,2018-06-23 03:25:14.772,0,20,0.012100000000000001,99.3,495,0.0001
934,200,5OB7X3CRN0M8SAJF,2018-06-23 05:25:28.349,0,30,0.014700000000000001,61.8,476,0.0035
933,200,5OB7X3CRN0M8SAJF,2018-06-23 07:38:05.911,0,22,0.0328,89.6,396,0.0
932,200,5OB7X3CRN0M8SAJF,2018-06-23 08:50:32.504,0,37,0.02,65.4,400,0.0038
931,200,5OB7X3CRN0M8SAJF,2018-06-23 10:28:54.160,0,14,0.021400000000000002,79.6,515,0.0007
930,200,5OB7X3CRN0M8SAJF,2018-06-23 12:30:14.047,0,18,0.0239,47.7,460,0.0002
929,200,5OB7X3CRN0M8SAJF,2018-06-23 14:01:45.493,0,33,0.014700000000000001,65.7,545,0.0028
928,200,5OB7X3CRN0M8SAJF,2018-06-23 21:13:47.828,0,21,0.0241,38.7,582,0.0013000000000000002
927,200,5OB7X3CRN0M8SAJF,2018-06-23 22:37:39.901,0,15,0.0273,71.3,403,0.0002
926,200,5OB7X3CRN0M8SAJF,2018-06-24 05:05:04.171,0,42,0.0152,76.4,461,0.0018000000000000004
925,200,5OB7X3CRN0M8SAJF,2018-06-24 07:37:07.688,0,24,0.0251,82.6,319,0.0141
924,200,5OB7X3CRN0M8SAJF,2018-06-24 13:05:24.618,0,23,0.0098,56.4,614,0.0001
923,200,5OB7X3CRN0M8SAJF,2018-06-24 18:46:00.139,0,26,0.0131,71.0,533,0.0005
922,200,5OB7X3CRN0M8SAJF,2018-06-24 22:15:19.597,0,39,0.0119,25.1,675,0.0006000000000000001
921,200,5OB7X3CRN0M8SAJF,2018-06-24 23:14:50.611,0,39,0.023100000000000002,66.6,519,0.16390000000000002
920,200,5OB7X3CRN0M8SAJF,2018-06-25 00:04:17.584,0,23,0.0167,42.0,600,0.0002
919,200,5OB7X3CRN0M8SAJF,2018-06-25 01:14:22.434,0,13,0.0245,70.3,327,0.0
918,200,5OB7X3CRN0M8SAJF,2018-06-25 03:19:10.412,0,38,0.027800000000000002,98.0,431,0.6205
917,200,5OB7X3CRN0M8SAJF,2018-06-25 04:04:11.709,0,29,0.013800000000000002,83.8,509,0.0006000000000000001
916,200,5OB7X3CRN0M8SAJF,2018-06-25 04:14:18.874,0,30,0.025,62.2,480,0.07050000000000001
915,200,5OB7X3CRN0M8SAJF,2018-06-25 08:17:01.548,0,27,0.039,64.1,333,0.5750000000000001
914,200,5OB7X3CRN0M8SAJF,2018-06-25 11:34:09.378,0,27,0.020200000000000003,106.8,494,0.0745
913,200,5OB7X3CRN0M8SAJF,2018-06-25 11:50:57.504,0,23,0.0198,24.1,506,0.0001
912,200,5OB7X3CRN0M8SAJF,2018-06-25 16:26:47.662,0,37,0.0142,15.0,777,0.0044
911,200,5OB7X3CRN0M8SAJF,2018-06-25 19:44:40.216,0,9,0.011600000000000001,63.7,687,0.0001
910,200,5OB7X3CRN0M8SAJF,2018-06-25 22:42:32.024,0,43,0.0199,68.0,302,0.0024
909,200,5OB7X3CRN0M8SAJF,2018-06-26 00:46:12.145,0,15,0.0247,52.2,445,0.0002
908,200,5OB7X3CRN0M8SAJF,2018-06-26 11:11:37.176,0,21,0.0162,55.9,493,0.0001
907,200,5OB7X3CRN0M8SAJF,2018-06-26 11:40:48.422,0,28,0.0164,67.8,366,0.0022
906,200,5OB7X3CRN0M8SAJF,2018-06-26 12:08:03.609,0,16,0.0223,71.6,494,0.0005
905,200,5OB7X3CRN0M8SAJF,2018-06-26 12:41:53.029,0,22,0.021500000000000002,73.1,557,0.0006000000000000001
904,200,5OB7X3CRN0M8SAJF,2018-06-26 20:56:35.307,0,29,0.0171,67.2,525,0.0025
903,200,5OB7X3CRN0M8SAJF,2018-06-26 21:24:57.536,0,28,0.0143,89.2,561,0.0101
902,200,5OB7X3CRN0M8SAJF,2018-06-26 23:17:36.605,0,38,0.0323,88.9,310,0.3689
901,200,5OB7X3CRN0M8SAJF,2018-06-27 00:13:02.180,0,3,0.0149,38.8,604,0.0002
900,200,5OB7X3CRN0M8SAJF,2018-06-27 00:13:55.740,0,28,0.0213,65.9,329,0.0026000000000000003
899,200,5OB7X3CRN0M8SAJF,2018-06-27 01:30:58.450,0,33,0.0137,98.6,585,0.0011
898,200,5OB7X3CRN0M8SAJF,2018-06-27 02:59:35.339,0,28,0.013600000000000001,62.6,515,0.0005
897,200,5OB7X3CRN0M8SAJF,2018-06-27 05:36:40.336,0,31,0.0173,97.7,463,0.0038
896,200,5OB7X3CRN0M8SAJF,2018-06-27 06:25:13.005,0,9,0.019700000000000002,38.8,508,0.0002
895,200,5OB7X3CRN0M8SAJF,2018-06-27 11:35:58.906,0,20,0.0162,97.4,554,0.0002
894,200,5OB7X3CRN0M8SAJF,2018-06-27 13:57:18.634,0,19,0.017400000000000002,54.5,631,0.0002
893,200,5OB7X3CRN0M8SAJF,2018-06-27 14:04:52.101,0,17,0.0201,74.4,399,0.0001
892,200,5OB7X3CRN0M8SAJF,2018-06-27 14:36:22.301,0,28,0.024300000000000002,62.5,371,0.0155
891,200,5OB7X3CRN0M8SAJF,2018-06-27 16:09:21.314,0,17,0.013300000000000001,41.2,525,0.0
890,200,5OB7X3CRN0M8SAJF,2018-06-27 21:29:28.807,0,26,0.0296,60.6,405,0.4189
889,200,5OB7X3CRN0M8SAJF,2018-06-28 02:04:35.169,0,19,0.0143,39.7,631,0.0002
888,200,5OB7X3CRN0M8SAJF,2018-06-28 02:47:14.948,0,14,0.0284,68.2,387,0.0001
887,200,5OB7X3CRN0M8SAJF,2018-06-28 04:07:27.758,0,24,0.0193,78.0,467,0.0108
886,200,5OB7X3CRN0M8SAJF,2018-06-28 12:15:08.342,0,32,0.0251,41.1,439,0.0158
885,200,5OB7X3CRN0M8SAJF,2018-06-28 14:19:10.417,0,37,0.013900000000000001,43.2,647,0.0063
884,200,5OB7X3CRN0M8SAJF,2018-06-28 15:21:56.879,0,31,0.025500000000000002,62.3,392,0.0391
883,200,5OB7X3CRN0M8SAJF,2018-06-28 16:16:46.701,0,28,0.017400000000000002,63.7,459,0.0021000000000000003
882,200,5OB7X3CRN0M8SAJF,2018-06-28 16:20:19.578,0,36,0.014100000000000001,67.6,496,0.0029
881,200,5OB7X3CRN0M8SAJF,2018-06-28 19:16:34.258,0,33,0.021500000000000002,87.2,557,0.0698
880,200,5OB7X3CRN0M8SAJF,2018-06-29 04:40:54.147,0,26,0.016300000000000002,88.7,612,0.0048
879,200,5OB7X3CRN0M8SAJF,2018-06-29 05:23:37.228,0,37,0.0134,92.2,596,0.0027
878,200,5OB7X3CRN0M8SAJF,2018-06-29 07:52:50.703,0,23,0.020200000000000003,56.1,593,0.0004
877,200,5OB7X3CRN0M8SAJF,2018-06-29 08:23:48.174,0,28,0.037,94.0,351,0.7591
876,200,5OB7X3CRN0M8SAJF,2018-06-29 09:21:15.680,0,27,0.0165,63.8,545,0.0026000000000000003
875,200,5OB7X3CRN0M8SAJF,2018-06-29 09:57:07.079,0,32,0.024900000000000002,119.0,401,0.0665
874,200,5OB7X3CRN0M8SAJF,2018-06-29 10:35:40.952,0,28,0.020200000000000003,67.8,545,0.0158
873,200,5OB7X3CRN0M8SAJF,2018-06-29 10:36:03.306,0,20,0.013300000000000001,91.0,601,0.0001
872,200,5OB7X3CRN0M8SAJF,2018-06-29 12:24:05.128,0,31,0.019,93.0,420,0.0041
871,200,5OB7X3CRN0M8SAJF,2018-06-29 14:12:58.672,0,27,0.0175,42.9,400,0.0005
870,200,5OB7X3CRN0M8SAJF,2018-06-29 16:15:05.755,0,17,0.0148,65.1,607,0.0001
869,200,5OB7X3CRN0M8SAJF,2018-06-29 19:02:11.567,0,26,0.0212,87.8,566,0.0591
868,200,5OB7X3CRN0M8SAJF,2018-06-29 21:19:49.934,0,20,0.0162,63.4,617,0.0001
867,200,5OB7X3CRN0M8SAJF,2018-06-29 21:57:18.431,0,28,0.0212,77.4,519,0.0261
866,200,5OB7X3CRN0M8SAJF,2018-06-30 03:25:59.836,0,29,0.0164,79.5,549,0.0032
865,200,5OB7X3CRN0M8SAJF,2018-06-30 11:53:21.048,0,28,0.0122,73.0,657,0.0007
864,200,5OB7X3CRN0M8SAJF,2018-06-30 12:58:35.038,0,25,0.0152,100.6,592,0.0026000000000000003
863,200,5OB7X3CRN0M8SAJF,2018-06-30 13:12:56.066,0,33,0.0077,98.1,520,0.001
862,200,5OB7X3CRN0M8SAJF,2018-06-30 16:34:05.107,0,42,0.0155,56.7,582,0.0059
861,200,5OB7X3CRN0M8SAJF,2018-06-30 18:49:35.423,0,36,0.0193,35.9,467,0.0005
860,200,5OB7X3CRN0M8SAJF,2018-06-30 19:00:49.581,0,34,0.031400000000000004,66.3,509,0.491
859,200,5OB7X3CRN0M8SAJF,2018-06-30 19:05:43.070,0,31,0.0269,93.3,483,0.2171
858,200,5OB7X3CRN0M8SAJF,2018-06-30 20:31:58.373,0,33,0.019700000000000002,89.4,508,0.044500000000000005
857,200,5OB7X3CRN0M8SAJF,2018-06-30 22:23:40.384,0,33,0.0152,81.4,591,0.004
856,200,5OB7X3CRN0M8SAJF,2018-06-30 22:41:51.725,0,26,0.016300000000000002,61.9,612,0.0032
855,200,5OB7X3CRN0M8SAJF,2018-07-01 00:31:33.583,0,21,0.0145,63.9,689,0.0002
854,200,5OB7X3CRN0M8SAJF,2018-07-01 01:37:14.934,0,36,0.0285,67.9,456,0.5099
853,200,5OB7X3CRN0M8SAJF,2018-07-01 02:55:53.798,0,23,0.0229,66.6,306,0.0001
852,200,5OB7X3CRN0M8SAJF,2018-07-01 09:24:56.223,0,34,0.0206,64.0,388,0.0112
851,200,5OB7X3CRN0M8SAJF,2018-07-01 10:19:10.262,0,21,0.0151,93.2,465,0.0002
850,200,5OB7X3CRN0M8SAJF,2018-07-01 13:57:22.505,0,20,0.0212,50.7,520,0.0004
849,200,5OB7X3CRN0M8SAJF,2018-07-01 15:22:31.620,0,35,0.0182,100.9,494,0.0118
848,200,5OB7X3CRN0M8SAJF,2018-07-01 15:40:02.980,0,28,0.0211,87.2,569,0.0591
847,200,5OB7X3CRN0M8SAJF,2018-07-01 19:53:03.339,0,19,0.0256,57.0,313,0.0001
846,200,5OB7X3CRN0M8SAJF,2018-07-02 00:06:27.944,0,32,0.0264,94.9,454,0.1467
845,200,5OB7X3CRN0M8SAJF,2018-07-02 01:02:46.710,0,28,0.014700000000000001,100.3,544,0.0024
844,200,5OB7X3CRN0M8SAJF,2018-07-02 03:15:10.831,0,34,0.014100000000000001,90.3,495,0.0102
843,200,5OB7X3CRN0M8SAJF,2018-07-02 04:22:15.861,0,33,0.0236,89.2,508,0.2701
842,200,5OB7X3CRN0M8SAJF,2018-07-02 04:49:48.825,0,14,0.027600000000000003,66.9,435,0.0002
841,200,5OB7X3CRN0M8SAJF,2018-07-02 06:59:35.143,0,29,0.016800000000000002,48.4,477,0.0006000000000000001
840,200,5OB7X3CRN0M8SAJF,2018-07-02 09:00:54.236,0,21,0.0346,87.6,405,0.0
839,200,5OB7X3CRN0M8SAJF,2018-07-02 09:23:29.932,0,34,0.0175,65.6,570,0.0033
838,200,5OB7X3CRN0M8SAJF,2018-07-02 14:30:27.704,0,24,0.021400000000000002,85.1,373,0.0102
837,200,5OB7X3CRN0M8SAJF,2018-07-02 15:53:53.466,0,39,0.019100000000000002,73.0,575,0.003
836,200,5OB7X3CRN0M8SAJF,2018-07-02 23:28:36.661,0,25,0.0218,51.8,413,0.0024
835,200,5OB7X3CRN0M8SAJF,2018-07-02 23:44:11.279,0,42,0.013600000000000001,74.3,516,0.0006000000000000001
834,200,5OB7X3CRN0M8SAJF,2018-07-03 01:40:35.203,0,25,0.016,57.8,563,0.002
833,200,5OB7X3CRN0M8SAJF,2018-07-03 10:00:54.923,0,30,0.012400000000000001,66.4,565,0.0005
832,200,5OB7X3CRN0M8SAJF,2018-07-03 11:56:50.432,0,44,0.030100000000000002,28.5,432,0.2763
831,200,5OB7X3CRN0M8SAJF,2018-07-03 12:41:13.055,0,25,0.0184,85.1,488,0.0028
830,200,5OB7X3CRN0M8SAJF,2018-07-04 05:27:07.705,0,22,0.0279,70.8,323,0.0
829,200,5OB7X3CRN0M8SAJF,2018-07-04 06:48:46.468,0,32,0.0234,76.3,428,0.0286
828,200,5OB7X3CRN0M8SAJF,2018-07-04 10:15:38.637,0,23,0.0176,67.9,624,0.0001
827,200,5OB7X3CRN0M8SAJF,2018-07-04 12:47:48.559,0,16,0.0264,76.1,492,0.001
826,200,5OB7X3CRN0M8SAJF,2018-07-04 16:53:48.854,0,36,0.0274,66.4,401,0.2349
825,200,5OB7X3CRN0M8SAJF,2018-07-04 18:18:08.425,0,34,0.034300000000000004,99.2,379,0.6084
824,200,5OB7X3CRN0M8SAJF,2018-07-04 21:17:14.346,0,34,0.0178,71.3,449,0.0027
823,200,5OB7X3CRN0M8SAJF,2018-07-05 00:22:24.249,0,23,0.0253,68.7,277,0.0001
822,200,5OB7X3CRN0M8SAJF,2018-07-05 01:06:53.375,0,27,0.0206,56.2,486,0.0049
821,200,5OB7X3CRN0M8SAJF,2018-07-05 02:32:20.128,0,21,0.0188,68.6,533,0.0001
820,200,5OB7X3CRN0M8SAJF,2018-07-05 03:59:02.936,0,28,0.0165,71.9,605,0.0032
819,200,5OB7X3CRN0M8SAJF,2018-07-05 07:44:39.709,0,22,0.015600000000000001,48.8,513,0.0001
818,200,5OB7X3CRN0M8SAJF,2018-07-05 10:51:00.328,0,25,0.0337,42.1,386,0.36
817,200,5OB7X3CRN0M8SAJF,2018-07-05 15:44:53.218,0,12,0.0244,93.2,450,0.0004
816,200,5OB7X3CRN0M8SAJF,2018-07-05 21:56:51.435,0,19,0.021500000000000002,17.2,372,0.0001
815,200,5OB7X3CRN0M8SAJF,2018-07-06 01:11:14.399,0,38,0.0092,66.0,649,0.0021000000000000003
814,200,5OB7X3CRN0M8SAJF,2018-07-06 03:37:20.723,0,0,0.0148,57.5,473,0.0001
813,200,5OB7X3CRN0M8SAJF,2018-07-06 03:56:23.095,0,35,0.0194,57.7,566,0.0059
812,200,5OB7X3CRN0M8SAJF,2018-07-06 07:12:49.309,0,27,0.0337,70.5,326,0.26380000000000003
811,200,5OB7X3CRN0M8SAJF,2018-07-06 07:43:02.512,0,32,0.0149,85.3,471,0.0022
810,200,5OB7X3CRN0M8SAJF,2018-07-06 11:20:50.579,0,25,0.0236,64.8,509,0.0514
809,200,5OB7X3CRN0M8SAJF,2018-07-06 11:28:02.759,0,21,0.015600000000000001,81.6,448,0.0001
808,200,5OB7X3CRN0M8SAJF,2018-07-06 14:29:10.872,0,26,0.0172,94.4,638,0.0064
807,200,5OB7X3CRN0M8SAJF,2018-07-06 22:46:11.523,0,13,0.016900000000000002,73.5,592,0.0001
806,200,5OB7X3CRN0M8SAJF,2018-07-06 23:39:18.355,0,28,0.0114,77.6,527,0.0004
