custid,consecmonths,KPI_DeviceSat,KPI_NetworkQual,churn
948910,29,0.0105258048165052,0.467185722,N
168652,30,0.0157904682765889,0.76433369,N
659812,34,0.00942839875219737,0.465253994,N
945185,40,0.0212138921892429,0.578274481,N
534558,36,0.00976363364151588,0.72866274,N
294122,23,0.0207837687466344,0.83990507,N
21102,26,0.0171973594318547,0.698716806,N
477688,13,0.0209897851302462,0.7603546409999999,N
821595,27,0.0224829613798729,0.457870484,N
429966,37,0.015455366416225,0.755697721,N
554158,36,0.0192974756831403,0.504723331,Y
85242,22,0.0180194740327036,0.600171687,N
319982,16,0.0168753286862871,0.82300172,N
438743,45,0.014610540270508,0.477337418,N
351318,35,0.0197350939587111,0.692426419,N
529138,24,0.021388821617316003,0.753356481,N
597847,35,0.0173292142333538,0.637437199,N
348602,23,0.0194873313268759,0.518515331,N
114465,23,0.0193635507792651,0.280732339,N
677629,29,0.017850870504193,0.280732339,N
635934,19,0.0240547136105297,0.55568636,N
470983,21,0.00807706243991365,0.494816793,N
312932,29,0.0163706784811577,0.7632305429999999,N
317252,15,0.0196312766147919,0.504723331,N
706162,28,0.00820616617423323,0.596008496,N
555849,28,0.0202886237286506,0.493775228,N
296463,19,0.0171050693975381,0.630777366,N
647950,22,0.0182814812482832,0.526147204,N
150848,17,0.0235383347964784,0.676293785,N
684862,19,0.015954350753685,0.739349272,N
597619,30,0.0210156813770453,0.180675803,N
361105,35,0.0141041913038322,0.68596116,N
648850,26,0.0174811342671332,0.493775228,N
867755,39,0.0093615675606261,0.303557093,N
529076,29,0.0145370576888313,0.206129064,N
424829,15,0.0125921905951399,0.682172714,N
753185,24,0.0200864611472933,0.762236806,Y
605463,34,0.021634749634321,0.494816793,N
249999,26,0.0117985815547222,0.7603546409999999,N
72876,30,0.0188839371707087,0.6581196579999999,N
696491,30,0.0239177943454556,0.631074633,N
107227,4,0.0157950392631003,0.052555223,N
603592,43,0.0207532084547887,0.5244084920000001,Y
138576,26,0.0186344544997408,0.649688725,N
309850,35,0.0164445946979595,0.493775228,N
905214,26,0.0197120807243569,0.736806298,N
511566,29,0.0174331401170185,0.71239533,N
874217,25,0.0228910946481611,0.798810583,Y
565303,22,0.017865102752834,0.5766812729999999,N
332690,20,0.00928216363204263,0.73313783,N
194009,26,0.0196547633613229,0.630777366,N
187366,34,0.018380595071487,0.52729759,N
572094,27,0.0154706460871373,0.4789915970000001,N
523671,25,0.015215088160795,0.71239533,N
838440,48,0.00945154070486112,0.8077399609999999,N
802264,33,0.0238701016630402,0.465253994,N
9146,25,0.0100757215545757,0.699822899,N
177174,28,0.0128716172939669,0.637437199,N
82105,30,0.0169827999069205,0.6793432159999999,N
644552,14,0.0200118984236049,0.457870484,N
630544,26,0.0271188258039712,0.55568636,N
600642,27,0.009889837563905459,0.465253994,N
802065,18,0.0115445946979595,0.744360902,N
101391,27,0.017619212888086003,0.57554101,N
787805,27,0.0172241241476101,0.494816793,N
53923,26,0.0126561449894041,0.500946611,N
245849,22,0.0159397789596565,0.716983294,N
682470,27,0.0165092322606448,0.180675803,N
87662,24,0.00836877215148679,0.596008496,N
682063,19,0.0256889475715702,0.73313783,N
167791,25,0.0225060839959022,0.688403005,N
885142,25,0.0244217170655881,0.67244134,N
691283,25,0.0251931050839022,0.457870484,N
674920,21,0.0170954157782685,0.588803089,N
515866,41,0.0171649851570193,0.744360902,N
34893,40,0.0113762986613455,0.624139796,N
935911,23,0.0142499519736122,0.316290503,N
655633,25,0.0137866235435868,0.477337418,N
784432,29,0.023444883298359,0.180675803,N
838186,23,0.0209877861152579,0.52729759,N
945719,25,0.0104235623901152,0.504101766,N
780159,28,0.0199691829540113,0.716983294,N
519084,32,0.0097277977773254,0.637437199,N
758328,25,0.0106147791994837,0.83990507,N
989993,30,0.0136357668378578,0.698695136,N
825076,35,0.0117177315480192,0.126119755,N
382649,24,0.0122917527947727,0.698716806,N
700855,30,0.0191182654396276,0.180675803,N
837900,20,0.019377201621932,0.71239533,N
682196,30,0.0201395071330412,0.494816793,N
342717,40,0.00439419500596265,0.494816793,N
588174,20,0.0215072462962018,0.856387665,N
901218,20,0.00845626162589984,0.570390095,N
656179,30,0.0283749218865096,0.71239533,N
900598,33,0.0166100979164517,0.631074633,N
618521,18,0.0167591695734908,0.716983294,N
14340,40,0.0148595216540412,0.7603546409999999,N
151726,21,0.0133023669311225,0.630570968,N
800250,30,0.0184729136045515,0.493775228,N
695383,19,0.0144273912342277,0.752001893,N
512830,23,0.0149163440389379,0.7140736990000001,N
200640,22,0.0163731088445293,0.7251544259999999,N
906735,35,0.0099027630480529,0.526147204,N
543338,32,0.0159566973199639,0.578274481,N
354486,31,0.0134666543397163,0.504723331,N
197067,22,0.016636248530914,0.8077399609999999,N
744354,35,0.0112199352987957,0.7603546409999999,Y
829103,28,0.0153865359590261,0.694879192,Y
564239,47,0.0145362383590995,0.467185722,N
269398,18,0.0181959673262041,0.674769965,N
124490,37,0.02067742317604,0.81213076,N
410611,21,0.0220812616027869,0.755697721,N
995811,28,0.0253052076069431,0.303557093,N
814733,40,0.0176050534964996,0.6952925190000001,N
733969,22,0.0209878282453444,0.740149873,N
819735,13,0.013486613403648,0.376320628,N
506026,30,0.027401957295974,0.206129064,N
147844,19,0.00958917509683063,0.7022373940000001,N
221372,15,0.0032853155034922,0.493775228,N
363691,38,0.0150199891287016,0.588356,N
320693,21,0.0160094863892316,0.7140736990000001,N
623505,19,0.019790979026871,0.8077399609999999,N
645833,23,0.0135679864869589,0.642413693,N
35381,22,0.0174002412566349,0.280732339,N
801298,20,0.0235447018125012,0.5766812729999999,N
445909,20,0.0133923439014798,0.449970743,N
207498,23,0.0183231334209647,0.698695136,N
718175,6,0.0155791515167069,0.8077399609999999,N
412419,27,0.0236117801770054,0.676293785,N
837480,28,0.008252329287415691,0.376320628,N
678437,27,0.019475367248018998,0.7140736990000001,N
259407,21,0.0154203519299745,0.518515331,N
656131,18,0.0204675839960954,0.500946611,N
787845,30,0.0239812495510051,0.71239533,N
265693,22,0.0212121073226846,0.480705402,N
247852,34,0.0154258906132139,0.504101766,N
821296,27,0.0102761158314904,0.762236806,N
250891,36,0.0207835331674213,0.694288914,N
814273,19,0.00983183822018188,0.678190805,N
74492,41,0.0214043138710235,0.637194809,Y
15808,16,0.0103193935342259,0.477337418,N
712858,24,0.013247191295011998,0.72642769,Y
858234,36,0.0142210029405083,0.755697721,N
647190,22,0.0143076908616868,0.504101766,N
317651,22,0.020767691110637,0.526147204,N
392367,35,0.0105170230667962,0.688403005,N
901203,31,0.0127167289724914,0.68596116,N
961379,24,0.0163304105430647,0.57554101,N
395019,32,0.0255031488254164,0.439681931,Y
927937,38,0.02011821939179,0.570390095,N
133950,30,0.0193456964815772,0.637194809,N
199321,11,0.0196690750980887,0.588356,N
521865,25,0.0146076819927077,0.600171687,N
507984,29,0.007649927390816591,0.72642769,N
739004,32,0.0257098529295176,0.686734263,N
256115,29,0.0258517325212234,0.206129064,N
692797,33,0.0118763932826039,0.7603546409999999,N
661850,19,0.0199401471690819,0.549088394,N
674121,25,0.0186037732766727,0.637437199,N
522033,16,0.021973311683796,0.7464753270000001,N
450177,24,0.0152083243385506,0.666347695,N
431276,24,0.0260142245406914,0.7603546409999999,N
783783,28,0.0104770990793085,0.736806298,N
205169,27,0.0184815645088925,0.698716806,N
24720,22,0.0129275206949212,0.180675803,N
972621,38,0.0202973641776212,0.55568636,N
426050,22,0.016028194583157,0.736806298,N
769887,24,0.0195009075313588,0.57554101,N
16961,33,0.0138789607501555,0.74825784,N
100342,27,0.0189211946308166,0.457870484,N
342387,33,0.0204981429721032,0.669523864,N
999553,28,0.0170677062474971,0.785960397,N
835413,32,0.0100350154385351,0.457870484,N
971242,23,0.0108442017789963,0.7467135090000001,N
89855,31,0.011960723442173,0.630570968,N
352996,22,0.0171328058239151,0.504723331,N
598877,10,0.0113619926411294,0.578274481,N
644549,25,0.0169634692368925,0.457870484,N
136729,18,0.016365955082047,0.68596116,N
98280,16,0.0112942187137141,0.607223086,N
726723,26,0.0192485100341703,0.637437199,N
921713,21,0.0218025428496622,0.578274481,N
418567,28,0.0164905261635655,0.7022373940000001,N
214409,22,0.0111889248336225,0.7603546409999999,N
707040,28,0.0207179094079561,0.531512605,N
334642,23,0.0185363430665683,0.8077399609999999,N
955664,34,0.0121776830343279,0.698716806,N
987329,21,0.0117784176725269,0.5244084920000001,N
204390,27,0.0089359793048095,0.373971178,N
109249,26,0.00829079171724765,0.588356,N
958596,41,0.0208195087367976,0.303557093,N
298900,23,0.0182247706329841,0.570390095,N
921300,30,0.0160871541174744,0.67244134,N
369156,24,0.00967515589421877,0.624139796,N
835041,43,0.0261985944160413,0.7603546409999999,Y
209338,24,0.0174194113326038,0.72866274,N
917964,28,0.0191897391738826,0.590359394,N
714787,15,0.011500035780469998,0.637437199,N
124314,20,0.0180843250262127,0.57554101,N
884217,28,0.0156463836795525,0.5766812729999999,N
745067,24,0.0229900132044374,0.699822899,N
74350,26,0.0135839492116972,0.600171687,N
777346,37,0.0106445946979595,0.457870484,N
171262,38,0.0189323656826748,0.493775228,N
629402,33,0.0218797416579479,0.83990507,N
62690,22,0.0219957785895698,0.6952925190000001,N
662275,22,0.009072263020684573,0.68596116,N
439344,22,0.015140832141659,0.7603546409999999,N
624480,22,0.0159434118818114,0.6602531070000001,N
877480,23,0.0153767943702613,0.8077399609999999,N
959329,19,0.0166517460351164,0.678190805,N
719600,27,0.019952220395594,0.655300173,N
450318,29,0.0251019002141671,0.701120968,N
36775,42,0.0216642392663731,0.771366181,N
801788,24,0.0243417007014659,0.303557093,N
494152,37,0.0191875815255583,0.678190805,N
140168,18,0.009491659304416221,0.52729759,N
459852,15,0.0213769911138345,0.669523864,N
281879,16,0.0153319755311865,0.655300173,N
114193,30,0.0251445778263646,0.7140736990000001,N
74082,16,0.0199196009721749,0.457870484,N
994756,27,0.018940192036206,0.669523864,N
426632,36,0.0192913291286304,0.710411481,N
392639,26,0.0188919517408394,0.701120968,N
281436,27,0.0154034291559437,0.592689247,N
652068,34,0.0186301871892509,0.477337418,Y
221494,21,0.0171328058239151,0.699715291,N
649308,15,0.0201255826051627,0.701120968,N
70650,32,0.009974094955886529,0.674769965,N
257278,25,0.0202971428455881,0.494816793,N
36878,26,0.013672151834014,0.666347695,N
948107,19,0.0208460603044644,0.600171687,N
559981,23,0.0147517407506742,0.505495235,N
538476,23,0.0192819977171923,0.739349272,N
842025,38,0.0195146630768398,0.596008496,Y
164300,24,0.0132226678669496,0.739349272,N
290539,19,0.0163696652434086,0.504723331,N
819209,25,0.0157381048740761,0.83990507,N
778373,45,0.0202135682827729,0.206129064,N
920683,34,0.014513312045656,0.7603546409999999,N
8557,14,0.0156340743033464,0.682172714,N
21324,26,0.0164245548114271,0.7988804740000001,N
19875,27,0.0152137211349956,0.637194809,N
111931,32,0.0221787258345012,0.280732339,N
251361,39,0.0132179657911365,0.6762420640000001,N
374110,24,0.0224314491767053,0.701120968,N
43278,31,0.0157072793227366,0.713182599,N
329923,29,0.0237941954928358,0.467185722,N
557147,20,0.0143205956594535,0.493775228,N
55710,25,0.0184209000573822,0.206129064,N
899577,20,0.009247893555184293,0.798810583,N
415186,21,0.00960344566379825,0.7251544259999999,N
138411,27,0.0158589464112693,0.785960397,N
110039,40,0.0164980872001634,0.280732339,N
762742,27,0.0264042160307497,0.7251544259999999,Y
181896,36,0.0132381855989081,0.126119755,N
651837,24,0.0120668583315159,0.206129064,N
457030,23,0.0154602569934908,0.518515331,N
129596,33,0.007517286624006991,0.549088394,N
678083,13,0.0122967441200239,0.698695136,N
607792,15,0.0173547564605713,0.637437199,N
312452,28,0.0205089199626502,0.771366181,N
106815,23,0.00736285546131507,0.7464753270000001,N
614855,46,0.0252472649567363,0.549088394,N
649686,27,0.0185759410761199,0.736806298,N
735503,30,0.0157854765289938,0.6793432159999999,N
708257,36,0.0129481678421341,0.518515331,N
122337,30,0.0214137042538743,0.493775228,N
713835,26,0.00480585632909935,0.6793432159999999,Y
134917,12,0.0239678581160984,0.303557093,N
569336,27,0.0188815587676851,0.465253994,N
483203,14,0.0190911396572898,0.206129064,N
604455,29,0.0185008133516392,0.535241194,N
495714,25,0.007207959443821191,0.642413693,N
642774,28,0.0169478122941781,0.637194809,N
77315,27,0.0111721336443483,0.630777366,N
792960,14,0.0251329394134392,0.55568636,N
923292,35,0.0207823899775411,0.7140736990000001,N
546171,17,0.0146926375682016,0.526147204,N
819387,24,0.0190828195955952,0.549088394,N
219341,34,0.0110077213576387,0.376320628,N
612456,26,0.0141390669310311,0.692426419,N
319511,35,0.0225021825380198,0.7292331459999999,N
535214,25,0.0205045868599327,0.692288578,N
522524,34,0.0189012137659669,0.206129064,N
328950,20,0.009852429010763941,0.676293785,N
523163,27,0.0156649585424831,0.504101766,N
295718,32,0.00702356523175978,0.600171687,N
297292,24,0.00963586068438712,0.439681931,N
651363,24,0.0209447472897914,0.701120968,N
631141,5,0.0184479125177769,0.642413693,N
924220,35,0.0214719629006926,0.578274481,N
237981,23,0.0179813947678664,0.83990507,N
279964,35,0.0133290983606884,0.74156091,N
750370,35,0.0182665930116197,0.637437199,N
775983,27,0.0202213966519536,0.5766812729999999,N
593508,29,0.0188328442115856,0.206129064,N
543294,26,0.0196195264669185,0.686734263,N
428481,13,0.0170921185025821,0.376320628,N
329632,30,0.0192911953131919,0.7603546409999999,N
961480,29,0.0163416555826411,0.76433369,N
401337,25,0.017839360741789,0.637194809,N
907955,27,0.0220232410232546,0.755697721,Y
459520,30,0.0102802202317448,0.718890458,N
536802,22,0.010024884127772,0.457870484,N
61715,23,0.0129948654841896,0.714351016,N
369384,18,0.0083433145508761,0.7251544259999999,N
921936,14,0.0169774901902439,0.52729759,N
346533,26,0.0188798992951503,0.578274481,N
145673,26,0.0238422310499529,0.669523864,N
252477,30,0.0197312964556121,0.465253994,N
138543,31,0.0148684185884261,0.480935685,N
948968,23,0.0186309562378911,0.206129064,N
741815,28,0.0193431393051468,0.692288578,N
641604,27,0.0165469254441223,0.303557093,N
980052,32,0.0237511989861044,0.630777366,N
494639,28,0.0193759211247006,0.637437199,N
779709,28,0.0125297912358552,0.7467135090000001,N
69638,28,0.0124129952423017,0.303557093,N
661315,38,0.0133952393316296,0.83990507,N
437134,44,0.0139808290879288,0.649688725,N
850890,14,0.0183092554118264,0.494816793,N
268038,28,0.0124842344626424,0.753356481,Y
69580,16,0.0189816064250365,0.596008496,N
256687,27,0.0189347708352995,0.180675803,N
651257,29,0.0199664953256176,0.373971178,N
876090,22,0.0274483778707415,0.549088394,N
461520,23,0.0173300647145872,0.592689247,N
488734,44,0.0169491560395697,0.206129064,N
487462,27,0.0219115569201021,0.316290503,N
24679,18,0.0221149404944359,0.82300172,N
652125,34,0.0131342225357158,0.303557093,N
616584,21,0.00814483820103019,0.5766812729999999,N
993080,29,0.0112851833060782,0.743207246,N
777111,26,0.0200035057878326,0.55568636,N
220040,24,0.00625446199522474,0.798810583,N
127038,30,0.00991696915336026,0.5587315279999999,N
678526,22,0.0091380419894403,0.206129064,N
796254,16,0.0195234199876245,0.480935685,N
953334,25,0.0201292802417534,0.637437199,N
211749,34,0.0229882901088629,0.6602531070000001,N
336954,21,0.0196290534532179,0.655015582,N
366721,21,0.021125455054255,0.280732339,N
98464,36,0.00647008402215659,0.7140736990000001,N
651132,25,0.0206932174118355,0.6793432159999999,N
793632,43,0.023325022863714,0.4033535170000001,N
268743,25,0.01831385233498,0.701120968,N
697087,14,0.0232491831627207,0.494816793,N
603985,23,0.0170522779502487,0.518515331,N
904529,28,0.0284425217156949,0.595898673,N
812951,23,0.024055017605384,0.596008496,N
986967,12,0.0229278040332612,0.83990507,N
311156,21,0.025616734330736,0.630777366,N
321615,24,0.00975132293875062,0.206129064,N
558248,15,0.0119484946779375,0.792060408,N
312972,25,0.0132728791066975,0.607223086,N
240918,18,0.0198038803912143,0.7603546409999999,N
986410,21,0.0095474290465937,0.744360902,N
5759,26,0.0155537986027364,0.743207246,N
784996,26,0.0178567112862249,0.535241194,N
119538,21,0.0185107718783636,0.659160634,N
365367,22,0.00729984597871825,0.76732243,N
67973,39,0.018334880392038004,0.55568636,N
596911,23,0.0251635850518384,0.7603546409999999,N
844880,16,0.0156631482336699,0.692426419,N
591780,26,0.0240529319394626,0.494816793,N
144753,12,0.017762214313131998,0.504723331,N
584950,21,0.0118684030714247,0.373971178,N
789901,38,0.0259511072395896,0.73313783,N
734154,42,0.0170889015745436,0.457870484,N
951068,26,0.00636600656167891,0.67244134,N
441665,21,0.0166709894941651,0.710411481,N
981757,31,0.0203747882639763,0.798810583,N
866491,18,0.0255351064748349,0.457870484,N
820051,35,0.0127533098387977,0.676293785,N
628472,26,0.0206713671688774,0.76732243,Y
991644,9,0.0202611550562237,0.71239533,N
469814,14,0.0215608908910292,0.42586013,N
23948,21,0.0209470667967332,0.684271436,N
971487,24,0.005322955622656779,0.52729759,N
983361,19,0.0149866624153935,0.6257288289999999,N
239665,29,0.0164298715152528,0.570390095,N
877489,35,0.00688409983466135,0.76732243,N
281151,38,0.0194006947120521,0.5244084920000001,N
532236,30,0.0196386723408386,0.206129064,N
181613,30,0.022290581637845003,0.684271436,N
742219,29,0.00749074572770241,0.55568636,N
65614,34,0.0194873086666507,0.755697721,N
56081,22,0.0132868579593135,0.504101766,N
613338,30,0.0275855072794661,0.596008496,N
145127,28,0.0199087484498333,0.518515331,Y
890474,27,0.0258224055526962,0.548771407,N
862051,31,0.00638352579305095,0.206129064,N
772738,32,0.0135866420108487,0.526147204,N
38816,29,0.0105189762400966,0.373971178,N
102288,27,0.0242617132492183,0.649688725,N
323469,29,0.0198946716959087,0.303557093,N
405507,23,0.019945185577486,0.682172714,N
860933,36,0.0275709597321784,0.57554101,Y
704077,11,0.0166916354643358,0.740149873,N
414280,23,0.00909596511684946,0.504101766,N
410214,33,0.0111074853212821,0.586984301,N
784146,28,0.00845585380036079,0.494816793,N
665937,30,0.0203421493005969,0.504101766,N
772059,31,0.0202655624703873,0.707910246,N
642173,28,0.0241296334351181,0.764495202,N
909539,24,0.0229484523996311,0.723270874,Y
713403,21,0.0205496311126908,0.707910246,N
674856,29,0.0115323312940468,0.659160634,N
215336,26,0.0209779572408184,0.688403005,Y
379810,29,0.0172715709052064,0.755697721,N
441938,22,0.0207835331674213,0.605437584,N
818921,13,0.0174194113326038,0.71239533,N
343202,17,0.009991847819862959,0.637437199,N
353918,6,0.0148662023202738,0.696959938,N
260252,21,0.0152667484356471,0.596008496,N
558563,13,0.0156214720819302,0.480705402,N
722856,25,0.0057960890277155,0.677932753,N
651736,23,0.0234979775618304,0.753356481,N
435996,17,0.0217754235731821,0.666347695,N
356323,23,0.0198258559120002,0.57554101,N
905014,25,0.0197447159301952,0.316290503,N
778716,24,0.0234774670894688,0.740149873,N
641667,30,0.020186681658601,0.7292331459999999,N
278674,11,0.0239450214876286,0.688403005,N
175267,12,0.0153244766483206,0.655015582,N
101247,33,0.00887198591916374,0.68596116,N
660841,20,0.0283873313268759,0.649688725,N
886927,39,0.0169444848842534,0.126119755,N
508502,29,0.0126236532717415,0.588356,N
714959,19,0.017839360741789,0.83990507,N
680393,25,0.0190342225357158,0.504723331,N
292311,29,0.0121833559670154,0.694879192,N
60511,36,0.0183812533733361,0.206129064,N
926482,30,0.0207106576742021,0.465253994,Y
917730,10,0.0164800786360953,0.57554101,N
397671,34,0.00775110329325435,0.493775228,Y
864703,21,0.0181304911636329,0.689617563,N
212252,11,0.0107608908910292,0.771366181,N
973375,30,0.00745552550921148,0.692288578,N
452468,23,0.0204438719370688,0.662148594,N
125685,28,0.00843962838471019,0.494816793,N
256308,22,0.0235633946094629,0.504723331,N
179938,27,0.0113214164927738,0.6793432159999999,N
628041,25,0.0185480001960292,0.7603546409999999,N
837493,10,0.0249484707461165,0.4789915970000001,N
776399,25,0.0145720404021426,0.180675803,N
928831,27,0.0235891404101742,0.590359394,N
957609,34,0.00736932585084903,0.280732339,N
573423,18,0.0139428513652201,0.631074633,N
568081,19,0.0134570727937445,0.494816793,N
567615,27,0.0084145185359682,0.71239533,N
822909,37,0.0205993722199159,0.586984301,N
249152,33,0.0251821259734818,0.373971178,N
818179,29,0.006304248371627,0.5587315279999999,N
957188,26,0.0168163816717538,0.740149873,N
384906,27,0.0112804993646696,0.280732339,N
691404,10,0.0197332615493087,0.740149873,N
185427,23,0.0077794534046332,0.477337418,N
607785,28,0.0110772734128927,0.180675803,N
702863,25,0.0089639127437839,0.83990507,N
803910,19,0.011085260285705,0.480935685,N
43152,29,0.0207588684368775,0.5766812729999999,N
223429,30,0.009961487271872729,0.596008496,N
245543,31,0.0205446264160421,0.689617563,N
639095,10,0.0147661628793903,0.68596116,N
78965,29,0.0251821259734818,0.82300172,N
238308,17,0.0214289928785755,0.76732243,N
51215,25,0.0182699099727319,0.206129064,N
549376,48,0.0260940993610517,0.655300173,N
170209,22,0.0172803361177175,0.280732339,N
283384,34,0.0102718400474127,0.24748987100000006,N
320134,29,0.0183223291746085,0.76732243,N
117468,25,0.0146396446987642,0.596008496,N
407878,30,0.0310704179727774,0.771366181,Y
387044,32,0.0176495167255507,0.691894965,Y
784897,15,0.0134930666623706,0.570390095,N
618088,30,0.0140912781001045,0.642413693,N
388709,39,0.017324757453589003,0.206129064,N
651492,18,0.0137195915671364,0.68596116,N
212657,36,0.0206786858331508,0.707910246,N
715531,19,0.012995236825,0.592689247,N
971780,35,0.0198169414542066,0.280732339,N
438493,30,0.0151175954256528,0.7603546409999999,N
828118,21,0.0172003878955372,0.467185722,N
802926,21,0.0122573451852626,0.7467135090000001,N
286083,35,0.0202672455450014,0.4789915970000001,N
609597,31,0.0236417018770537,0.206129064,N
724232,34,0.013887233001016002,0.71239533,N
438191,27,0.017748947881295,0.477337418,N
886987,25,0.022800295229057004,0.535241194,N
43115,22,0.0131305134572601,0.274056334,N
54098,21,0.0174331551039452,0.57554101,N
623048,20,0.00713579162383934,0.55568636,N
352124,25,0.0180673983035989,0.206129064,N
861154,42,0.0200245559709713,0.689617563,N
731721,22,0.00972944084012324,0.710411481,N
444510,27,0.0174083149700242,0.531512605,N
247048,27,0.0123574743704893,0.570390095,N
386042,31,0.0195266852243628,0.280732339,N
836505,18,0.0159917632756701,0.7988804740000001,N
853458,29,0.0223809092967089,0.76732243,N
252875,29,0.0202467765190153,0.180675803,N
104405,26,0.0078822433961717,0.74156091,N
979530,14,0.0158469809997611,0.480935685,N
45623,35,0.0188473135464138,0.710411481,N
396641,32,0.0209502520258958,0.504101766,N
224847,31,0.0178570161654375,0.57554101,N
965506,31,0.0104099751676807,0.7603546409999999,N
653889,30,0.0089472388237233,0.570390095,N
223232,28,0.0146270491195914,0.771366181,N
115473,34,0.0213715693590163,0.785960397,Y
742734,32,0.0154289488232289,0.465253994,N
589287,23,0.0193776097792752,0.280732339,N
454031,13,0.0127081379016292,0.666347695,N
579850,34,0.0109326249842812,0.376320628,N
215439,34,0.0174401458559116,0.714351016,N
530430,27,0.0162347920324346,0.6952925190000001,N
794553,30,0.0143750878930727,0.316290503,N
468259,35,0.0137117427059665,0.493775228,N
102735,38,0.012864945568897,0.7603546409999999,N
912897,23,0.0226152264376787,0.55568636,N
82649,31,0.0169994381363786,0.6409399370000001,Y
558347,25,0.00650102021285686,0.303557093,N
611321,32,0.008184053991403371,0.710411481,N
731602,19,0.0210115657812438,0.669523864,N
316184,31,0.0186874794690164,0.180675803,N
958057,30,0.0245428479650427,0.83990507,N
182438,21,0.0161600730014141,0.71239533,N
487979,42,0.0160391377700774,0.630777366,N
775147,22,0.00669653759566057,0.588356,N
648140,24,0.0224563682463074,0.505495235,N
782780,25,0.022380595071487003,0.689617563,N
170535,30,0.00631788501321095,0.743207246,N
236955,25,0.0166047700398317,0.419794699,Y
133303,15,0.0127383347964784,0.739349272,N
805185,36,0.0128245507058106,0.6257288289999999,N
893009,33,0.0173578655968562,0.206129064,N
598863,21,0.00891888423399848,0.688403005,N
81068,25,0.0193933716460377,0.280732339,N
561544,31,0.0257620122971638,0.83990507,N
486744,36,0.0190396950684098,0.637194809,N
135491,25,0.0152229132257306,0.692288578,N
988306,33,0.0102605614157321,0.57554101,N
831193,23,0.0196115926301139,0.83990507,N
758308,26,0.0098318063883615,0.7140736990000001,N
499283,29,0.00739989021657322,0.570390095,N
795739,11,0.009502566314596941,0.465253994,N
632388,36,0.0173563111080239,0.549088394,N
330889,42,0.0187207238570803,0.52729759,N
59055,28,0.020628240426415,0.595898673,N
281014,34,0.013939211218955,0.373971178,N
69812,23,0.00801911330578188,0.465253994,N
96115,21,0.0156072193978104,0.480705402,N
136789,36,0.0163970621399209,0.280732339,N
544297,31,0.0177023375725346,0.68596116,N
990640,17,0.0264177356265063,0.206129064,N
817521,36,0.0243456334831124,0.303557093,N
659195,13,0.0149565169921223,0.7140736990000001,N
615532,32,0.00814796177823839,0.755697721,N
827835,27,0.0227841206216002,0.518515331,N
23127,28,0.0214382276819367,0.698716806,N
203343,28,0.0106354204692406,0.206129064,N
537215,26,0.018667988723056,0.659160634,N
371572,36,0.0226729900732648,0.82300172,N
202394,28,0.015952673966473,0.713182599,N
112081,29,0.0154735867248854,0.280732339,N
24880,27,0.0178927467551888,0.752654679,N
411331,34,0.0112104189289612,0.71239533,Y
430756,14,0.0199010994243675,0.6499631539999999,N
456188,31,0.0143699963003347,0.280732339,N
615036,24,0.0191699099727319,0.856387665,N
757757,23,0.020785371821525,0.548771407,N
553158,17,0.0230077640275206,0.666347695,N
716682,34,0.0207578722503504,0.6793432159999999,N
103046,32,0.0116539852714837,0.787542904,N
6564,27,0.010366813989662,0.771366181,N
718908,33,0.012373051935335,0.76732243,N
59470,24,0.0152996451381171,0.6762420640000001,N
677556,26,0.0194445391423207,0.666347695,N
186607,31,0.0207941305721991,0.480935685,N
323017,28,0.015116765148321996,0.55568636,N
884636,28,0.0221444549869362,0.206129064,N
33657,23,0.00857892594214024,0.856387665,N
410381,21,0.0192263956986295,0.180675803,N
481210,40,0.0227502519923783,0.707910246,Y
894609,24,0.0133028603021261,0.83990507,N
498631,29,0.0127129396497527,0.736806298,N
968590,28,0.0143965896775372,0.493775228,N
261225,30,0.0212206155002738,0.7467135090000001,N
669373,19,0.0191519103053688,0.710411481,N
786355,25,0.00950169799690383,0.716983294,N
383787,26,0.014830917953302,0.595898673,N
609886,40,0.0243334886865249,0.713182599,N
392407,16,0.0205655218800349,0.7603546409999999,N
725075,32,0.0169935197194869,0.6793432159999999,N
323510,24,0.0222373200055235,0.57554101,N
196321,21,0.019198703806124,0.206129064,N
494043,36,0.0200243800936426,0.630777366,N
730805,24,0.0212251091577993,0.52729759,N
35007,24,0.0179241926768351,0.467185722,N
189836,18,0.0200870365118237,0.480705402,N
168105,14,0.0218733746419251,0.701120968,N
564566,26,0.0150894332576038,0.659160634,N
362621,26,0.0115763824542377,0.477337418,N
292489,29,0.0214587612266032,0.494816793,N
381200,17,0.0199266085630416,0.480705402,N
726555,41,0.0172702546528884,0.578274481,N
646941,38,0.0164182710314226,0.206129064,N
964898,34,0.013973311683796,0.6793432159999999,N
790758,38,0.0242517876798285,0.630570968,N
571829,29,0.0200744765767324,0.6793432159999999,N
966692,35,0.00781079171918383,0.274056334,N
744719,23,0.007734653643205559,0.669523864,N
448818,36,0.0165963211889228,0.659160634,N
271000,28,0.0211467951457411,0.504723331,Y
247908,20,0.01335876037676,0.500946611,N
60022,25,0.0190128190231931,0.477337418,N
212436,21,0.0173697702445157,0.465253994,N
426780,20,0.0173346357010986,0.76732243,N
150667,29,0.0210603480297907,0.457870484,N
131774,26,0.017918598585037,0.504101766,N
924759,37,0.018980661598616,0.57554101,N
708877,29,0.0086855401060302,0.649688725,N
