custid,dropperc,mins,KPI_DeviceSat,consecmonths,long,income,KPI_NetworkQual,dataperc,age,bill,datause,calls,education,servcalls,dataplan,kids,churn_Y
615763,0.0334190231362468,389,0.0182350883930895,15,21,73.8,0.764495202,0.5517578125,50,91.06,1130,47,11,0,2048,5,0
62608,0.0199501246882793,401,0.0169332168645527,25,22,79.3,0.7603546409999999,0.0,54,85.85,0,59,11,0,4096,2,0
37717,0.0072202166064982,554,0.0196628070962665,24,32,100.4,0.592689247,0.03271484375,59,108.0,67,72,9,0,2048,1,0
656043,0.0269058295964126,446,0.0100277612947775,23,28,85.4,0.787542904,0.196614583333333,38,128.78,1208,54,5,0,6144,1,0
153832,0.0121527777777778,576,0.0231546752315126,22,37,36.4,0.740149873,0.46728515625,45,76.83,957,64,6,0,2048,0,0
356179,0.0186567164179104,536,0.0128892906076731,32,30,55.7,0.792060408,0.36962890625,39,137.3,757,48,8,0,2048,1,0
700582,0.028169014084507005,355,0.013607989553312,22,18,26.0,0.180675803,0.58984375,50,129.2,1208,101,10,0,2048,2,0
158262,0.0189393939393939,528,0.0115445946979595,30,27,92.4,0.6602531070000001,0.17431640625,42,100.58,714,99,10,0,4096,1,0
227568,0.0197628458498024,506,0.0167415106948433,52,26,95.9,0.206129064,0.0,26,101.07,0,80,9,0,6144,2,0
541764,0.019434628975265,566,0.0200182654396276,35,29,57.7,0.698716806,0.0,48,166.41,0,60,6,0,6144,0,0
61502,0.0262172284644195,534,0.0162589651837235,25,27,50.9,0.55568636,0.71630859375,42,118.93,1467,74,8,0,2048,0,0
439564,0.0207939508506616,529,0.0220636923269476,19,28,57.7,0.692426419,0.31689453125,27,159.19,649,63,10,0,2048,2,0
665453,0.0259481037924152,501,0.0202005033431867,21,29,62.2,0.674769965,0.22021484375,39,113.94,451,93,9,0,2048,1,0
906308,0.0350404312668464,371,0.0174228709391783,33,20,66.2,0.535241194,0.25146484375,43,122.6,515,57,12,0,2048,2,0
657968,0.0210526315789474,475,0.0114786529874701,32,41,73.5,0.20744186,0.28466796875,30,130.76,1166,86,12,0,4096,2,0
464208,0.021505376344086,465,0.0240565117332918,38,25,55.2,0.57554101,0.098388671875,57,90.64,403,69,13,0,4096,2,0
713035,0.018018018018018004,555,0.0234595501858578,16,30,42.0,0.373971178,0.125325520833333,34,127.83,770,98,13,0,6144,2,0
148505,0.0254237288135593,472,0.0226450888679019,37,24,122.8,0.83990507,0.306640625,27,67.55,1256,88,8,0,4096,0,1
950243,0.0171232876712329,584,0.0135058007734605,34,33,36.4,0.73313783,0.0771484375,28,136.42,316,63,11,0,4096,1,0
311603,0.018796992481203,532,0.0205261560233389,35,31,60.0,0.596008496,0.27522786458333304,45,138.12,1691,76,12,0,6144,1,0
373000,0.0174291938997821,459,0.007664950055220191,28,25,63.7,0.280732339,0.1064453125,36,67.55,218,103,10,0,2048,0,0
171950,0.0194931773879142,513,0.0191685938098669,22,27,78.9,0.76732243,0.103190104166667,43,118.66,634,24,9,0,6144,3,0
221212,0.0174757281553398,515,0.0144674287963836,22,30,72.1,0.655300173,1.1640625,57,50.67,2384,68,6,0,2048,2,0
598998,0.0343007915567282,379,0.0165335406651918,34,20,99.2,0.42586013,0.14013671875,56,93.23,861,39,11,0,6144,0,1
125077,0.0403726708074534,322,0.0128878710932987,31,16,27.6,0.659160634,0.3876953125,38,83.9,1588,72,6,0,4096,0,0
348017,0.0135922330097087,515,0.0149871216874161,31,26,79.0,0.518515331,0.2265625,42,44.2,464,77,12,0,2048,0,0
948977,0.0204081632653061,392,0.0212202631128009,36,23,25.4,0.55568636,0.10986328125,37,107.67,225,63,7,0,2048,1,0
481953,0.0228426395939086,394,0.030004557243892,21,24,60.0,0.82300172,0.2470703125,49,168.14,506,14,13,0,2048,0,0
670757,0.0103448275862069,580,0.0194135086122905,26,31,43.5,0.6952925190000001,0.0,41,87.46,0,88,5,0,2048,1,0
443154,0.0172413793103448,464,0.0266388896476169,35,24,69.9,0.7603546409999999,0.151041666666667,48,89.51,928,70,9,0,6144,2,0
639840,0.0169133192389006,473,0.0110316281015358,28,24,98.9,0.590359394,0.191650390625,35,103.74,785,48,12,0,4096,2,0
946019,0.0334261838440111,359,0.0196320425786795,25,19,64.1,0.373971178,0.06103515625,36,84.58,125,76,6,0,2048,0,0
968204,0.0183150183150183,546,0.0188424055607778,23,27,65.7,0.67244134,0.2841796875,31,94.27,582,75,9,0,2048,1,0
622126,0.0313390313390313,351,0.0148244931818705,28,17,54.2,0.52729759,0.0939127604166667,45,97.95,577,68,7,0,6144,3,0
625154,0.014446227929374,623,0.0176996260382297,33,34,55.2,0.465253994,0.20849609375,47,150.13,1281,78,10,0,6144,4,0
184796,0.0149501661129568,602,0.0211415455017541,22,63,69.0,0.736806298,0.16943359375,37,75.56,347,54,11,0,2048,2,0
368653,0.0182481751824818,548,0.0198912555323261,20,28,68.3,0.42586013,0.104654947916667,24,109.59,643,62,9,0,6144,0,0
741161,0.0210084033613445,476,0.0155283433095412,15,24,73.6,0.682172714,0.0,59,144.98,0,69,11,0,6144,1,0
916401,0.0162822252374491,737,0.0118814163134333,43,56,63.5,0.669523864,1.080078125,53,93.18,2212,69,14,0,2048,0,0
409573,0.0238805970149254,335,0.0179418427936879,23,17,68.8,0.5766812729999999,0.174641927083333,53,80.64,1073,73,12,0,6144,2,0
3862,0.025974025974026,539,0.0180970785824945,34,28,101.2,0.5766812729999999,0.3125,42,50.29,640,71,11,0,2048,1,0
41274,0.0294736842105263,475,0.01725730382231,32,28,45.9,0.206129064,0.299560546875,35,78.18,1227,75,14,0,4096,2,0
354141,0.0263736263736264,455,0.0176933462709328,28,26,72.8,0.600171687,0.202962239583333,29,135.25,1247,67,10,0,6144,2,0
43870,0.0181219110378913,607,0.0223361289432384,36,31,102.7,0.71239533,0.178955078125,49,168.34,733,62,9,0,4096,0,0
233675,0.0151187904967603,463,0.020904432907221,16,27,76.0,0.833985467,0.65625,39,27.31,1344,57,10,0,2048,0,0
294518,0.0109439124487004,731,0.0192018389716862,20,39,89.3,0.549088394,0.0,40,110.17,0,64,10,0,2048,1,0
684378,0.0198412698412698,504,0.0121936296531475,24,29,53.0,0.744360902,0.0633138020833333,40,39.9,389,81,13,0,6144,1,0
986507,0.0205761316872428,486,0.0217306272983024,39,25,47.3,0.570390095,0.39990234375,35,109.58,819,82,9,0,2048,3,0
810365,0.0136518771331058,586,0.0173574102771893,41,34,72.4,0.674769965,0.2421875,52,167.85,496,103,10,0,2048,1,0
262805,0.0146520146520147,546,0.0194012444283192,31,29,50.5,0.55568636,0.0,44,152.43,0,63,11,0,2048,3,0
826370,0.0132013201320132,606,0.005905570109283821,34,41,63.1,0.6793432159999999,0.0439453125,41,86.44,270,50,6,0,6144,0,0
526084,0.0149532710280374,535,0.0144043400810807,28,27,17.0,0.744360902,1.13525390625,48,129.48,2325,62,8,0,2048,0,0
75133,0.0142348754448399,562,0.0137025683083256,24,38,101.3,0.677932753,0.22216796875,50,72.39,910,57,11,0,4096,1,0
351733,0.0217821782178218,505,0.0145297794348753,23,35,38.5,0.480705402,0.20361328125,38,181.36,834,73,13,0,4096,0,0
799643,0.0212389380530973,565,0.0214151050659074,32,34,97.8,0.376320628,0.439453125,35,144.61,900,67,10,0,2048,2,0
648847,0.0225563909774436,532,0.0169893912155659,35,27,113.4,0.5766812729999999,0.26171875,46,103.02,536,50,8,0,2048,2,0
138737,0.0136286201022147,587,0.0136998660394439,25,30,101.2,0.718890458,0.21240234375,33,123.34,870,75,10,0,4096,1,0
92905,0.0187891440501044,479,0.0186133953343311,23,25,56.6,0.655300173,0.144368489583333,52,133.87,887,53,10,0,6144,1,0
175043,0.028735632183908,348,0.0130864131623748,24,19,68.3,0.518515331,0.0,57,154.69,0,99,11,0,6144,1,0
804675,0.0150829562594268,663,0.00557470009826187,32,41,70.9,0.600171687,0.091796875,48,87.67,376,80,9,0,4096,1,0
18629,0.0191570881226054,522,0.0168904750343253,23,27,61.5,0.55568636,0.214518229166667,35,106.28,1318,70,14,0,6144,1,0
11343,0.021505376344086,465,0.0152526803504322,26,23,68.6,0.280732339,0.156575520833333,23,65.42,962,88,7,0,6144,4,0
29068,0.0515873015873016,252,0.018856924710314,23,13,52.0,0.7603546409999999,0.0,47,116.53,0,99,9,0,4096,1,0
976944,0.0154798761609907,646,0.018104829576557,19,55,106.5,0.504723331,0.173990885416667,38,134.24,1069,51,7,0,6144,2,0
841086,0.00831600831600832,481,0.0077165808063524,24,26,82.9,0.666347695,0.12744140625,29,130.92,522,31,7,0,4096,1,0
673362,0.0178926441351889,503,0.0148260426620828,37,26,84.1,0.782987398,0.1591796875,45,160.56,652,82,9,0,4096,1,0
74804,0.0154838709677419,775,0.00724796177823839,10,39,62.0,0.590359394,0.211181640625,38,87.61,865,63,11,0,4096,0,0
217369,0.0104529616724739,574,0.0127362383590995,29,35,80.7,0.549088394,0.177897135416667,39,181.62,1093,38,12,0,6144,1,0
20946,0.0170132325141777,529,0.0203528184265731,38,30,71.2,0.710411481,0.184733072916667,41,91.51,1135,73,9,0,6144,0,0
816595,0.0157894736842105,380,0.0193255324991954,20,20,58.3,0.692426419,0.40478515625,51,84.19,829,71,9,0,2048,3,0
895283,0.0188679245283019,424,0.0218236745011876,14,22,118.1,0.630570968,0.16650390625,42,116.02,341,97,10,0,2048,2,0
231350,0.0227272727272727,528,0.0133745963052844,20,31,95.2,0.477337418,0.179850260416667,39,88.54,1105,66,8,0,6144,0,0
238169,0.027027027027027,407,0.0136768515528393,30,21,74.9,0.7292331459999999,0.37255859375,32,46.52,1526,61,8,0,4096,2,0
645404,0.0216962524654832,507,0.0167266852243628,20,26,41.5,0.7603546409999999,0.0797526041666667,30,58.41,490,65,13,0,6144,1,0
571543,0.0344827586206897,319,0.0234766142046703,30,17,44.5,0.578274481,0.349609375,56,129.18,716,77,10,0,2048,0,0
358056,0.0165912518853695,663,0.00961523124876237,30,35,73.7,0.526147204,0.443603515625,29,73.75,1817,73,7,0,4096,1,0
244590,0.012987012987013,616,0.0203193741978019,28,34,50.8,0.718890458,0.06982421875,48,135.3,286,84,9,0,4096,1,0
3611,0.00859106529209622,582,0.0138023089555644,27,54,69.0,0.5766812729999999,0.318359375,34,98.9,652,61,10,0,2048,0,0
688919,0.0172117039586919,581,0.0215786858331508,25,30,31.2,0.504101766,0.27001953125,24,125.03,553,64,11,0,2048,2,0
93535,0.0177619893428064,563,0.0111968194597717,25,46,72.8,0.6762420640000001,0.00048828125,36,54.7,2,74,8,0,4096,2,0
667089,0.0175097276264591,514,0.0162105819694302,31,29,96.1,0.600171687,0.02099609375,39,146.48,86,55,9,0,4096,0,0
738788,0.0158102766798419,506,0.00960750464875555,34,27,63.2,0.716983294,0.31201171875,39,122.57,639,81,11,0,2048,3,0
609974,0.0250447227191413,559,0.0089655809151062,21,29,86.2,0.494816793,0.26220703125,52,113.19,537,59,7,0,2048,2,0
534446,0.00911458333333333,768,0.0180261117531215,27,38,83.5,0.6602531070000001,0.179036458333333,22,101.57,1100,67,11,0,6144,0,0
444158,0.0119521912350598,502,0.0146308046422545,15,30,97.5,0.280732339,0.0887044270833333,51,80.47,545,60,10,0,6144,1,0
729408,0.026378896882494,417,0.0213821047982165,37,23,79.9,0.6581196579999999,0.0,43,111.06,0,27,5,0,4096,3,0
431354,0.0239234449760766,418,0.0159117352781882,31,21,85.2,0.55568636,0.1181640625,55,86.34,242,71,9,0,2048,0,0
785985,0.0196463654223969,509,0.0187420724412909,14,26,32.5,0.303557093,0.45166015625,56,86.37,925,57,11,0,2048,2,0
655721,0.0227790432801822,439,0.0206771737936047,17,23,63.9,0.477337418,0.3125,29,81.63,640,68,11,0,2048,1,0
710226,0.0251937984496124,516,0.0168175106556348,31,26,68.9,0.6952925190000001,0.176513671875,34,158.27,723,100,8,0,4096,2,0
271682,0.0155902004454343,449,0.0235654050254063,26,23,91.6,0.7251544259999999,0.701171875,43,101.76,1436,58,8,0,2048,2,0
979671,0.0141129032258065,496,0.0192718400474127,26,29,66.0,0.467185722,0.74853515625,40,111.07,1533,81,10,0,2048,0,0
626445,0.00857142857142857,700,0.0100282916376557,30,53,58.7,0.5587315279999999,0.207763671875,43,160.14,851,64,11,0,4096,1,0
738595,0.0255813953488372,430,0.0121449923193476,24,25,81.3,0.707910246,0.0146484375,43,151.14,60,77,10,0,4096,1,0
369138,0.0145772594752187,686,0.0174169118632785,14,38,102.2,0.76732243,0.27587890625,34,130.25,565,38,12,0,2048,4,0
391554,0.02,550,0.0262864549043993,25,55,76.6,0.676293785,0.22509765625,52,152.55,922,94,10,0,4096,1,0
14281,0.0413533834586466,266,0.0202634313731215,18,14,77.3,0.5766812729999999,0.36376953125,38,35.82,745,91,8,0,2048,2,0
684944,0.0261437908496732,306,0.0076894322491504906,32,19,86.9,0.5766812729999999,0.256103515625,44,151.04,1049,88,9,0,4096,1,0
645576,0.0193965517241379,464,0.0156621096354647,40,25,70.7,0.457870484,0.30143229166666696,46,147.24,1852,74,7,0,6144,2,0
34252,0.0120274914089347,582,0.0187740802285375,35,32,71.0,0.526147204,0.5185546875,53,128.17,1062,95,14,0,2048,3,0
145695,0.0227743271221532,483,0.0222682826434522,30,26,78.4,0.7251544259999999,0.172037760416667,33,130.0,1057,64,11,0,6144,1,1
206442,0.0318627450980392,408,0.0118359417321916,25,20,72.2,0.7603546409999999,0.207275390625,43,62.42,849,62,14,0,4096,0,0
79588,0.00930232558139535,645,0.015421123435787,11,35,94.8,0.659160634,0.044921875,48,163.73,184,86,9,0,4096,1,0
909698,0.0171428571428571,525,0.0190865737592762,29,29,67.2,0.480935685,0.120442708333333,43,123.51,740,57,10,0,6144,1,0
459005,0.0197132616487455,558,0.0170877728678468,19,29,81.9,0.180675803,0.92578125,35,73.57,1896,83,8,0,2048,1,0
14978,0.0145867098865478,617,0.0143499745747822,29,35,25.9,0.785960397,0.0734049479166667,41,93.84,451,96,8,0,6144,4,0
773152,0.0234042553191489,470,0.014505385555363,26,32,86.5,0.126119755,0.362060546875,47,100.05,1483,87,2,0,4096,1,0
428364,0.01985559566787,554,0.0180577746009415,36,31,72.1,0.7603546409999999,0.13525390625,38,157.27,554,90,10,0,4096,0,0
290349,0.0239520958083832,334,0.0185806506606433,30,86,83.3,0.6602531070000001,0.11767578125,71,113.23,723,74,8,0,6144,0,0
840308,0.0158273381294964,695,0.0205561509218812,25,35,111.1,0.500946611,0.2373046875,38,125.49,486,44,10,0,2048,0,0
467114,0.0161290322580645,558,0.027192821920422,19,32,65.6,0.465253994,0.159830729166667,48,95.39,982,92,8,0,6144,1,0
370394,0.0201612903225806,496,0.0190719179996879,34,28,48.0,0.622294372,0.198486328125,45,98.26,813,58,13,0,4096,0,0
708762,0.0190114068441065,526,0.0149571284300249,17,27,77.2,0.570390095,0.6279296875,44,113.79,1286,54,10,0,2048,1,0
274097,0.0187891440501044,479,0.0105743351723307,20,25,82.3,0.578274481,0.173095703125,33,152.72,709,88,8,0,4096,2,0
385174,0.03125,288,0.0220636923269476,29,16,66.9,0.480935685,0.124755859375,45,159.44,511,57,9,0,4096,2,0
540393,0.015748031496063,508,0.0252580057511637,32,26,56.6,0.7603546409999999,0.0486653645833333,40,117.97,299,61,6,0,6144,0,0
899189,0.0210016155088853,619,0.020093185264216,26,32,90.8,0.669523864,0.2763671875,31,189.71,1132,65,12,0,4096,2,0
226875,0.020746887966805,482,0.0204961836599579,19,37,76.9,0.7467135090000001,0.0,39,109.61,0,87,9,0,2048,1,0
766129,0.0134907251264755,593,0.0119716059023084,23,33,91.2,0.504723331,0.157552083333333,45,82.2,968,76,12,0,6144,2,0
314683,0.0174291938997821,459,0.00614594720758031,23,26,63.8,0.630777366,0.107747395833333,44,148.2,662,103,7,0,6144,1,0
84578,0.0136157337367625,661,0.009494359799321221,21,39,69.8,0.7251544259999999,0.142252604166667,46,117.98,874,71,11,0,6144,3,0
47193,0.0236486486486486,592,0.0206180717965691,11,31,81.6,0.659160634,0.185546875,36,105.35,380,63,6,0,2048,1,0
752037,0.0227848101265823,395,0.0117416583813961,29,28,44.6,0.5766812729999999,0.0345052083333333,49,137.01,212,50,6,0,6144,1,0
762894,0.0212264150943396,424,0.011155229671711,41,21,117.0,0.563376754,0.373779296875,41,156.15,1531,111,10,0,4096,1,0
618535,0.0186219739292365,537,0.017104248371627,26,29,41.7,0.655300173,0.4375,31,90.24,896,101,5,0,2048,0,0
671637,0.0161725067385445,371,0.0252520004991352,36,19,50.0,0.206129064,0.142252604166667,45,142.49,874,64,10,0,6144,0,0
234516,0.0189873417721519,474,0.0243480677174887,28,24,86.5,0.477337418,0.31787109375,51,7.07,1302,52,8,0,4096,2,0
596749,0.0202020202020202,495,0.0106323472877267,34,48,48.5,0.678190805,0.186848958333333,39,102.69,1148,50,8,0,6144,1,0
195402,0.0181818181818182,550,0.0190292164557248,12,30,97.5,0.637194809,0.25732421875,19,118.04,1054,50,8,0,4096,0,0
693567,0.0190311418685121,578,0.00836034501847797,33,31,49.5,0.6793432159999999,0.119873046875,31,134.36,491,77,8,0,4096,2,0
813873,0.0173310225303293,577,0.0225200933717748,28,35,77.1,0.504101766,0.151041666666667,45,189.66,928,73,8,0,6144,2,0
950731,0.0148936170212766,470,0.0202789707560356,37,25,42.5,0.659160634,0.229329427083333,35,69.44,1409,45,13,0,6144,0,0
328406,0.0198675496688742,302,0.0202165237639758,34,16,27.6,0.494816793,0.16455078125,23,134.72,674,77,13,0,4096,1,0
52419,0.0179640718562874,501,0.0206531230629733,31,27,50.7,0.71239533,0.14697265625,44,140.43,602,25,9,0,4096,2,0
173208,0.0181159420289855,552,0.0198930993715355,22,52,57.6,0.518515331,0.189778645833333,50,150.98,1166,89,9,0,6144,0,0
484275,0.015929203539823,565,0.020964945568897,35,31,61.6,0.578274481,0.384765625,35,124.12,1576,73,9,0,4096,2,0
640004,0.028169014084507005,426,0.0230878712087301,25,21,77.0,0.549088394,0.033935546875,21,132.49,139,55,8,0,4096,1,1
339019,0.0165137614678899,545,0.00914218185715191,34,27,85.7,0.535241194,0.0,40,109.63,0,68,10,0,2048,1,0
753920,0.0134831460674157,445,0.0104022155800359,20,22,74.9,0.6581196579999999,0.0185546875,36,99.54,114,77,8,0,6144,2,0
873076,0.0280898876404494,356,0.0172084685370203,27,22,40.5,0.689617563,0.200032552083333,28,72.43,1229,55,11,0,6144,3,0
551896,0.0341880341880342,351,0.021817016268846003,35,19,61.4,0.303557093,0.04736328125,30,118.66,97,72,9,0,2048,2,0
467648,0.0216962524654832,507,0.0154706460871373,11,26,74.5,0.465253994,0.24853515625,46,110.34,509,66,9,0,2048,1,0
309222,0.0248091603053435,524,0.0167996984752,27,37,78.7,0.6602531070000001,0.0,57,104.62,0,88,6,0,4096,0,0
494357,0.0204081632653061,588,0.026745013031878,24,31,73.8,0.684271436,0.211263020833333,36,68.51,1298,80,10,0,6144,0,1
386060,0.0212765957446809,423,0.009196346182438041,30,21,81.4,0.71239533,0.0146484375,49,103.46,90,65,8,0,6144,1,0
157055,0.0447284345047923,313,0.0212820849573962,26,16,73.9,0.682172714,0.62939453125,42,141.15,1289,61,7,0,2048,1,1
471024,0.0161290322580645,558,0.0197862663111731,25,33,60.8,0.206129064,0.220377604166667,19,111.34,1354,51,8,0,6144,2,0
442922,0.0185185185185185,486,0.0124005545577446,22,27,66.4,0.42586013,1.009765625,53,92.38,2068,57,13,0,2048,0,0
453078,0.0246913580246914,486,0.0150619351069659,36,26,72.6,0.755697721,0.211669921875,44,117.55,867,47,5,0,4096,0,0
952683,0.026525198938992,377,0.0204599167339114,18,20,67.8,0.180675803,0.45263671875,43,121.05,927,45,9,0,2048,2,0
683544,0.0421052631578947,285,0.0123686782898084,27,16,61.2,0.549088394,0.50146484375,42,139.89,1027,95,9,0,2048,1,0
740391,0.0185567010309278,485,0.0182546752315126,23,26,57.8,0.74156091,0.22314453125,32,101.44,914,70,8,0,4096,1,0
863542,0.0134453781512605,595,0.01318538577875,18,31,87.4,0.67244134,0.214680989583333,42,57.07,1319,77,7,0,6144,1,0
571144,0.0345821325648415,347,0.0228590103762354,16,18,73.2,0.691894965,0.0615234375,45,189.31,378,84,9,0,6144,2,0
968486,0.0208333333333333,576,0.0194480677174887,36,35,54.0,0.504101766,0.443359375,41,74.57,908,92,11,0,2048,0,0
537255,0.0317919075144509,346,0.00843920541410937,33,40,47.6,0.787542904,0.552734375,36,110.45,1132,58,11,0,2048,0,0
419227,0.0511945392491468,293,0.0191558272281433,25,22,42.0,0.785960397,0.2841796875,44,141.94,1164,70,7,0,4096,0,1
834533,0.0228471001757469,569,0.012153855197526,30,30,39.6,0.649688725,0.10888671875,37,136.92,223,44,9,0,2048,2,0
692332,0.012987012987013,539,0.0223104006359456,20,32,73.8,0.526147204,0.18994140625,36,76.89,778,45,10,0,4096,0,0
629216,0.0139165009940358,503,0.0205238729172377,23,26,82.8,0.636124276,0.053955078125,45,110.36,221,82,7,0,4096,1,0
80268,0.0318471337579618,314,0.0219865346160421,23,18,77.2,0.467185722,0.0673828125,44,135.13,276,67,8,0,4096,1,0
746638,0.0222222222222222,450,0.0208186137539212,31,23,56.3,0.206129064,0.4580078125,31,161.48,938,113,12,0,2048,1,0
250956,0.0284463894967177,457,0.0094859285497597,15,28,70.6,0.57554101,0.218994140625,34,100.93,897,53,10,0,4096,0,0
430914,0.0239130434782609,460,0.0165186563291762,27,27,93.0,0.477337418,0.47021484375,28,141.32,963,68,9,0,2048,1,0
234360,0.0178117048346056,393,0.008114785294724059,27,20,72.1,0.600171687,0.220947265625,26,67.89,905,86,10,0,4096,1,0
211068,0.016366612111293,611,0.0163800052660908,29,37,55.7,0.600171687,0.144694010416667,18,152.12,889,42,11,0,6144,1,0
81709,0.0164233576642336,548,0.0243768577624235,23,29,62.6,0.683470195,0.3193359375,24,111.17,654,95,6,0,2048,2,0
574331,0.0148305084745763,472,0.0151945477346898,22,27,84.1,0.6602531070000001,0.0,22,153.69,0,75,11,0,4096,1,0
136531,0.0131004366812227,458,0.0173495833484153,28,47,60.7,0.7603546409999999,0.419921875,49,157.96,860,79,10,0,2048,2,0
332695,0.0210526315789474,475,0.0152183385127778,26,25,66.6,0.696959938,0.141276041666667,46,104.27,868,45,5,0,6144,1,0
83255,0.0174418604651163,516,0.0198683342489967,35,38,78.3,0.457870484,0.43310546875,39,90.87,887,98,7,0,2048,1,0
284301,0.0234833659491194,511,0.007756956395532109,37,33,42.3,0.493775228,0.114095052083333,34,93.67,701,71,8,0,6144,0,0
96551,0.020952380952381,525,0.0262923975199713,28,29,84.4,0.682172714,0.4248046875,45,104.43,870,87,7,0,2048,1,0
153780,0.0242424242424242,330,0.0178984471178765,29,17,73.3,0.71239533,0.31689453125,32,115.13,649,84,11,0,2048,1,0
260273,0.0185810810810811,592,0.0244009075313588,18,31,53.4,0.699822899,0.0486653645833333,51,119.0,299,77,10,0,6144,4,0
825190,0.0182926829268293,492,0.0071229579094444296,12,25,81.4,0.586984301,0.74853515625,41,93.83,1533,67,12,0,2048,0,0
135429,0.0555555555555556,216,0.009755754637706159,27,11,56.3,0.714351016,0.124186197916667,30,164.83,763,36,6,0,6144,2,1
92891,0.0239130434782609,460,0.0164556610770693,18,25,47.7,0.83990507,0.24560546875,50,111.83,1509,118,6,0,6144,1,0
600456,0.0240963855421687,415,0.0105637252061459,32,35,66.3,0.5847465070000001,0.092529296875,19,162.26,379,86,7,0,4096,1,0
474942,0.0177664974619289,394,0.0297607775297731,30,21,55.5,0.206129064,0.0,42,118.14,0,85,12,0,4096,2,0
91906,0.0166666666666667,540,0.0247546053257691,30,27,52.4,0.206129064,0.104736328125,31,77.87,429,65,12,0,4096,2,0
911272,0.032,375,0.0162149405279534,17,28,90.9,0.7603546409999999,0.560546875,50,145.6,1148,76,7,0,2048,2,0
675748,0.0196936542669584,457,0.0182546752315126,11,23,70.1,0.494816793,0.27783203125,61,112.69,1138,74,9,0,4096,1,0
885048,0.0323624595469256,309,0.0172786529539526,36,17,60.3,0.676293785,0.0994466145833333,24,96.72,611,79,10,0,6144,1,1
703763,0.0185497470489039,593,0.00954823180734611,36,32,90.0,0.771366181,0.214111328125,38,115.19,877,47,10,0,4096,2,0
508047,0.0192307692307692,520,0.0162954771167016,33,26,108.9,0.518515331,0.4521484375,55,99.06,926,54,8,0,2048,1,0
910184,0.0258964143426295,502,0.0176588111719566,25,26,56.9,0.630570968,0.0406901041666667,48,124.97,250,76,11,0,6144,1,0
483544,0.0167785234899329,596,0.0169348285485861,27,30,46.4,0.659160634,0.40966796875,34,32.89,839,99,9,0,2048,1,0
252607,0.0134907251264755,593,0.0101253273504384,28,35,100.9,0.649688725,0.0921223958333333,48,98.83,566,56,7,0,6144,1,0
999226,0.0165289256198347,484,0.0171893726687157,15,24,97.9,0.682172714,0.285400390625,32,99.15,1169,57,9,0,4096,0,0
414210,0.0167364016736402,478,0.0221322451355132,30,26,57.1,0.500946611,0.009521484375,48,80.4,39,58,11,0,4096,1,0
74862,0.0170575692963753,469,0.021922560752408,21,25,82.4,0.743207246,0.13330078125,40,105.09,273,48,11,0,2048,1,0
742681,0.0366300366300366,273,0.0229788634620501,27,15,75.6,0.280732339,0.147298177083333,45,99.6,905,71,10,0,6144,0,0
981343,0.0146137787056367,479,0.0261568034206928,31,25,55.8,0.42586013,0.06689453125,58,143.44,411,93,8,0,6144,1,0
751632,0.0134228187919463,596,0.0231210029405083,26,33,42.6,0.701120968,0.05126953125,42,115.88,315,26,9,0,6144,3,0
626219,0.0224032586558045,491,0.0154863060911229,2,25,58.6,0.457870484,0.583984375,54,113.47,1196,95,9,0,2048,4,0
913332,0.0153550863723608,521,0.008053012670978429,19,28,89.2,0.57554101,0.298828125,50,114.23,612,106,12,0,2048,2,0
150431,0.0192307692307692,416,0.0152495995861393,22,29,58.4,0.713182599,0.0888671875,38,158.07,364,53,8,0,4096,2,0
95752,0.0143626570915619,557,0.019352283994128004,24,28,48.1,0.457870484,0.078125,41,89.83,160,93,8,0,2048,1,0
755926,0.0153550863723608,521,0.0214159540096531,20,30,103.4,0.699822899,0.7431640625,35,68.05,1522,87,10,0,2048,1,0
60284,0.0207939508506616,529,0.0185953075219516,29,26,49.2,0.710411481,0.179443359375,39,75.55,735,58,10,0,4096,0,0
969043,0.0163204747774481,674,0.0130272825685801,33,67,73.0,0.83990507,0.155517578125,33,109.71,637,57,8,0,4096,2,0
741644,0.016304347826087,368,0.0202546163062638,31,21,72.5,0.55568636,0.90673828125,45,62.91,1857,47,9,0,2048,0,0
533798,0.0207792207792208,385,0.0136654050254063,31,23,52.3,0.6793432159999999,0.41162109375,51,159.33,843,77,12,0,2048,1,0
307175,0.0161290322580645,620,0.0199537398837872,32,33,83.9,0.477337418,0.45166015625,42,93.3,1850,82,7,0,4096,1,0
248216,0.0128617363344051,622,0.020259477750463,30,31,73.3,0.586984301,0.283203125,42,140.97,1160,32,8,0,4096,0,0
972687,0.0176470588235294,510,0.012780276197995,9,26,74.8,0.752001893,0.230224609375,44,100.02,943,68,10,0,4096,0,0
651701,0.022887323943662,568,0.00785741557018065,41,29,81.9,0.701120968,0.216145833333333,61,98.22,1328,32,12,0,6144,1,0
128084,0.0166666666666667,540,0.0135975843574163,35,27,53.2,0.68596116,0.14111328125,22,73.29,867,82,10,0,6144,1,0
743973,0.024390243902439,451,0.0211193935342259,24,25,81.0,0.180675803,0.09130859375,26,104.03,187,43,11,0,2048,1,0
844315,0.0186721991701245,482,0.0265060840294197,27,26,97.4,0.476305609,0.0799153645833333,28,141.45,491,78,10,0,6144,2,0
427907,0.0211864406779661,472,0.0176495167255507,31,24,64.8,0.465253994,0.58056640625,37,158.77,1189,56,8,0,2048,4,0
